draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,mu.1,mu.2,log_prob_data
0,-207.83722240684327,1.0,0.21232073265687315,2.0,3.0,0.0,209.22169849142458,0.9977059772643022,0.002294022735697787,0.0051850597661655395,0.1091985544119865,-1393.6809600764866
1,-202.8478908947983,0.9721190349611948,0.17803100976029843,4.0,15.0,0.0,203.31954476474053,0.29533569219014805,0.704664307809852,-0.4140237236165263,0.38233936355123704,-1390.1064118185145
2,-201.5462912856086,0.9986773918276644,0.1388026768981785,3.0,15.0,0.0,202.01598534362418,0.5576355197990698,0.4423644802009302,0.05698511509564527,0.3298155344792547,-1382.4671432749567
3,-207.1619009837614,0.9579841602874841,0.1850525117098482,4.0,15.0,0.0,207.653087880942,0.9989650576639474,0.0010349423360526133,0.20160093636856485,1.094731156116673,-1382.466824046111
4,-208.13054268044348,0.9039862924954135,0.21232073265687315,3.0,9.0,0.0,210.09128109846097,0.9987723187695794,0.0012276812304206075,0.020952227866070747,0.2647183520163413,-1391.3453673975785
5,-203.84779532874745,0.8786414608855148,0.17803100976029843,3.0,15.0,0.0,204.65074444437198,0.2707076737250537,0.7292923262749462,-0.5790384290526892,0.4241894155075827,-1396.4786886515517
6,-201.46277354778252,0.9877389283835968,0.1388026768981785,3.0,11.0,0.0,202.1209061619233,0.5489666290947351,0.45103337090526485,0.24801402993294197,0.05217777599971686,-1381.957320154075
7,-207.1844074630083,0.9876425945246625,0.1850525117098482,3.0,7.0,0.0,207.54310695318435,0.9990643844412755,0.0009356155587244563,0.14141646326386542,1.1766010427185845,-1381.7832733707637
8,-206.40117520566872,1.0,0.21232073265687315,2.0,3.0,0.0,207.9700331402979,0.9982395539801691,0.0017604460198309413,0.1857597832305686,0.18205613777838622,-1381.8879382814644
9,-204.51187416791652,0.7341641382080633,0.17803100976029843,3.0,7.0,0.0,205.77890424719064,0.33073036090462465,0.6692696390953754,-0.5960058725424846,0.44661305706545995,-1401.821989955494
10,-202.03907995273394,0.9936817281883897,0.1388026768981785,3.0,11.0,0.0,202.4233490719302,0.2125089890784463,0.7874910109215537,0.4591229695864426,0.13221034594495168,-1383.0905972670669
11,-207.02423996957683,0.9858163233571773,0.1850525117098482,3.0,15.0,0.0,207.58845197328193,0.9988699430170264,0.0011300569829736373,0.1492704655923116,1.3154237327065184,-1381.6791559383375
12,-204.17238316990478,0.971617022074093,0.21232073265687315,3.0,7.0,0.0,206.6969594763566,0.9785281875811024,0.021471812418897618,0.22385651913544247,0.24957083700051796,-1383.5930819397547
13,-202.86561233767918,0.5212994643516764,0.17803100976029843,2.0,3.0,0.0,206.11761876790848,0.12274387391174488,0.8772561260882551,-0.5428505133563672,0.26605746798817337,-1385.6357253245585
14,-201.9553821940305,0.9882918272139264,0.1388026768981785,4.0,23.0,0.0,202.33993877672208,0.7964697020945594,0.20353029790544064,0.10658902116005867,0.17142599724459015,-1382.4544664845819
15,-207.87192321251328,0.9638247847432008,0.1850525117098482,2.0,7.0,0.0,208.99657315966192,0.999376184086232,0.0006238159137680332,0.09900582186083853,1.2993348258176036,-1383.4809777343391
16,-204.30417081392937,1.0,0.21232073265687315,3.0,7.0,0.0,204.56430174495193,0.9839645533144111,0.016035446685588872,0.2049919679920232,0.2049739213431525,-1382.5495532889233
17,-203.17002953156992,0.8629179358197643,0.17803100976029843,2.0,3.0,0.0,203.45355582461613,0.10066033199648954,0.8993396680035105,-0.4853165317272202,0.3016550824459868,-1386.5737922436997
18,-203.02814641008615,0.881794044357617,0.1388026768981785,2.0,3.0,0.0,203.55365634980848,0.7839437884306091,0.21605621156939092,0.006848689704629499,0.11487698664399208,-1390.1916652182076
19,-214.26723223040207,0.8680188876016433,0.1850525117098482,5.0,31.0,0.0,215.27455622092876,1.8498876884922588e-06,0.9999981501123115,0.5610235759604628,0.04210217049418591,-1388.6472528791837
20,-202.49747698370246,0.8464449462923435,0.21232073265687315,3.0,13.0,0.0,206.37324188271313,0.7435108518211935,0.2564891481788065,0.040319017925797826,0.70433635145824,-1386.9268210506846
