draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
29,-415.8679292548343,0.7635416370263071,0.12360106967730566,4.0,15.0,0.0,417.09211036969873,0.3381406273398102,0.6618593726601898,0.2578727082446484,0.7421272917553516,-1.586980495297036,-1.611868775765016,-0.3411641942334425,0.4646098497855179,-2846.245923383779
30,-418.98596300690434,0.910434277484372,0.14153344395467612,4.0,15.0,0.0,421.42061686272245,0.9671674228130986,0.03283257718690136,0.39301410343911464,0.6069858965608854,-1.6171226854017806,-1.4598318974291538,-0.09742356136308053,2.305109976919699,-2851.8283149292697
31,-418.5352351278968,0.9119025406978333,0.13260380661761337,5.0,31.0,0.0,422.93064655864595,0.8843267205686938,0.11567327943130623,0.154743520366092,0.8452564796339079,-0.5613682366665623,-1.7384926061452952,0.14216431522606335,-1.3412925661900568,-2856.8861042242015
32,-416.74766808342247,0.8954263145332936,0.14315701925752378,4.0,15.0,0.0,421.5844916576361,0.2902896307482461,0.7097103692517539,0.08225789930507135,0.9177421006949287,-1.6823580781362175,-1.550682280470856,-0.3637667498079007,0.4165076333896931,-2845.246134420144
33,-414.52930414099274,0.9676751323347188,0.12360106967730566,4.0,31.0,0.0,417.1458011629762,0.6309490864157774,0.3690509135842226,0.3155837538044921,0.6844162461955079,-1.480280480822409,-1.6428917377319514,-0.12993713119614803,0.19353215244390534,-2838.544127883193
34,-418.65669000279786,0.9713303067105993,0.14153344395467612,3.0,7.0,0.0,420.3060403308698,0.958055967833607,0.041944032166392975,0.28465556835943484,0.7153444316405652,-1.696859387844679,-1.444016609088681,0.053671147929306315,2.293014883027502,-2849.9518757822852
35,-421.4067530872746,0.8800505753052529,0.13260380661761337,5.0,31.0,0.0,422.4426231208164,0.9818299789646754,0.018170021035324613,0.00471784350452188,0.9952821564954781,-0.07037818592275631,-1.6635179091966152,0.0032277515536916906,-1.163259994423353,-2842.5663213675703
36,-415.77794722463466,1.0,0.14315701925752378,4.0,15.0,0.0,418.5128130898754,0.7499562621088173,0.2500437378911827,0.0675407725996369,0.9324592274003631,-1.7629621573439274,-1.5854092371345851,0.06159490022403191,0.006972793283286982,-2836.572711173335
37,-416.517745817615,0.8992562033205792,0.12360106967730566,5.0,31.0,0.0,417.50677069104705,0.7374677645423448,0.26253223545765525,0.8697468230124031,0.13025317698759686,-1.569264570475033,-1.3368621848897233,-0.015523901832498127,-0.27589504369051665,-2847.0813112249475
38,-419.623345137783,0.6772462471066671,0.14153344395467612,3.0,15.0,0.0,421.7990284897492,0.983070522353605,0.016929477646394964,0.4270643018666377,0.5729356981333623,-1.5524292061136642,-1.8467199401429728,0.0808666345140496,2.3292558234033063,-2850.9219339748456
39,-421.3543605649945,0.8591750868296733,0.13260380661761337,5.0,63.0,0.0,426.3031458085756,0.9947867973474073,0.00521320265259273,0.37235359463726964,0.6276464053627304,-2.0593584497146447,-1.102204101985737,0.10109433470822755,-1.975641955347898,-2856.1339230250874
40,-414.71385481820676,0.9911126870877822,0.14315701925752378,5.0,31.0,0.0,416.4660927917457,0.31409021065175347,0.6859097893482465,0.1957544985000068,0.8042455014999932,-1.330283020908782,-1.6414949988159129,0.3203371855376831,-0.13021036210068124,-2837.4092480198888
41,-415.23511929115887,0.9623161234142346,0.12360106967730566,4.0,15.0,0.0,417.21581937418125,0.1969459903108304,0.8030540096891696,0.602347796903367,0.39765220309663296,-1.8330985357676703,-1.1922329340854725,0.5670720861166826,-0.12161310510071888,-2841.3124676608054
42,-420.4556824056175,0.7627661736325124,0.14153344395467612,4.0,27.0,0.0,424.28688796148475,0.927640405892729,0.072359594107271,0.9589603165556736,0.0410396834443264,-1.3936351323362282,-1.443548036683509,0.10291942580314538,1.0323152254927361,-2858.9924830768555
43,-420.62138899029014,1.0,0.13260380661761337,4.0,15.0,0.0,421.85696171734327,0.9964438661499471,0.003556133850052934,0.47528889873595787,0.5247111012640422,-2.063477764997937,-1.1558804776359395,0.08379458955772998,-2.041161093287719,-2848.544725562189
44,-417.504727235471,0.7136618396987531,0.14315701925752378,4.0,15.0,0.0,420.12781629421727,0.6270756348186728,0.3729243651813272,0.674924324896497,0.325075675103503,-1.897315406082392,-1.1480753480904604,-0.30546625375013137,0.19504865190342266,-2859.145143564894
45,-415.5602595748013,0.8964515500618874,0.12360106967730566,5.0,31.0,0.0,416.9582604427418,0.16435143684079517,0.8356485631592048,0.352525739071905,0.647474260928095,-1.3257611094123165,-1.6857640149340465,0.3890767411365369,-0.1344777228468937,-2842.5519549421037
46,-419.061372505255,0.9940904255122708,0.14153344395467612,3.0,15.0,0.0,421.75728697278277,0.9359397926068269,0.06406020739317309,0.8281577083509896,0.17184229164901044,-1.675679330178262,-2.12076229538741,-0.08214338609874246,0.8250139797209978,-2854.9641386467683
47,-419.2166828433516,0.8736580200663571,0.13260380661761337,6.0,63.0,0.0,424.9625352696415,0.8615324468724909,0.13846755312750914,0.9054176360229784,0.09458236397702158,-1.519434357715674,-2.1775632202599997,0.19243964494302848,-1.5033460726963541,-2856.1111315976027
48,-415.7840051969324,0.9011312988429321,0.14315701925752378,4.0,15.0,0.0,419.96307273874675,0.8324385888873292,0.16756141111267076,0.634962101876714,0.365037898123286,-1.6897294393634303,-1.7142808540232908,0.013462902980321045,0.34788609626024625,-2843.320948996302
49,-415.6897739559373,0.9993948724772693,0.12360106967730566,5.0,31.0,0.0,416.40402736996674,0.9384844777364486,0.06151552226355139,0.5935184775659205,0.40648152243407953,-1.7492240538793733,-1.2974504313274755,0.09407082504229781,-0.4324716709425659,-2837.6957492872507
50,-416.2326034108961,0.8156767709647165,0.14153344395467612,4.0,15.0,0.0,422.28104428386655,0.4523298072292463,0.5476701927707537,0.23490823623538673,0.7650917637646133,-2.0388126650731175,-1.337856222902223,-0.4897573775868393,0.38297548193755226,-2848.2693065066214
51,-421.0147766829266,0.9986381657177731,0.13260380661761337,4.0,15.0,0.0,422.3255084124477,0.997088272915123,0.0029117270848769694,0.14743256735430108,0.8525674326456989,-2.2497736010539873,-1.5864816265683255,0.025777503697119987,-1.8264721229681566,-2844.1617235111457
52,-417.29346033472063,0.9043959249557744,0.14315701925752378,3.0,7.0,0.0,422.3755401308522,0.809918580490777,0.19008141950922297,0.49524554393628945,0.5047544560637105,-2.06493135446583,-1.0464585018237103,0.13206952641117287,0.0798658878352484,-2855.4111119436993
53,-416.02354067175247,0.9415182446726593,0.12360106967730566,3.0,7.0,0.0,417.7078360839642,0.9570579739710215,0.04294202602897845,0.6704614612610424,0.32953853873895755,-1.6545804205112356,-1.3516955384348959,0.04521404050235822,-0.17313483606699664,-2837.3418429104977
54,-416.3305453868866,0.883047898666583,0.14153344395467612,4.0,15.0,0.0,418.3246522556184,0.4394921180561181,0.5605078819438819,0.12430339968197335,0.8756966003180267,-1.7696293593029417,-1.6906367678059737,-0.25489223319632426,0.17981475143502934,-2845.6555853645355
55,-418.19783537754705,0.9706845347313994,0.13260380661761337,4.0,31.0,0.0,423.8183643057678,0.985230968901599,0.014769031098400998,0.6092149628448976,0.3907850371551024,-1.4123264680164858,-1.5102156847074075,0.06002671660685548,-1.2361316641868838,-2844.6597082828607
56,-417.05601659722345,0.8225660403518734,0.14315701925752378,4.0,15.0,0.0,419.8411169853137,0.6644539673840998,0.3355460326159002,0.9208510723971232,0.07914892760287684,-1.4689563629819287,-2.1287445302343038,-0.2494176770090767,0.2828291869358507,-2846.5643832643455
57,-415.5303194673654,0.9440046707370902,0.12360106967730566,4.0,15.0,0.0,418.2281426024715,0.7528097545657623,0.24719024543423773,0.3389564471932899,0.6610435528067101,-1.9879456503347321,-1.438452084060133,0.049454992013403136,-0.27023902192976273,-2843.1691577513366
58,-415.6331274878591,1.0,0.14153344395467612,4.0,15.0,0.0,417.7117223068759,0.3478485784742419,0.6521514215257581,0.22810149183740155,0.7718985081625984,-1.7648587627734098,-1.3992367520213658,-0.4178704270008744,0.19153112455009014,-2844.28417875933
59,-416.1401623516437,0.9942905730324291,0.13260380661761337,4.0,31.0,0.0,420.8881869843986,0.33447555653837674,0.6655244434616232,0.14917841340975865,0.8508215865902413,-1.074346591154655,-1.7854337591708012,0.3287794762162186,0.03690321255024734,-2846.1139492516427
60,-416.50558448355207,0.9550101147193236,0.14315701925752378,4.0,31.0,0.0,418.53079906225906,0.21911201069558353,0.7808879893044165,0.1797527829363983,0.8202472170636017,-2.1629990971574937,-1.3997327550435401,-0.19616626678114124,0.26981910476245236,-2845.871725441916
61,-415.6000263353149,0.9995129641542067,0.12360106967730566,3.0,15.0,0.0,417.4144950423968,0.8504229947665687,0.14957700523343131,0.20855166365787267,0.7914483363421273,-2.018733579631068,-1.4468840734775335,0.18749888031988698,-0.666974664181824,-2838.43467551128
62,-417.41764744336535,1.0,0.14153344395467612,4.0,15.0,0.0,418.878678899901,0.015995439762519645,0.9840045602374804,0.7178715227898942,0.2821284772101058,-1.6401560769838812,-1.2490964680558772,-1.3257975183585273,0.09567007836456022,-2838.514476487357
63,-414.74500252102126,0.9780970883637153,0.13260380661761337,3.0,15.0,0.0,419.3696512072217,0.840768942377452,0.15923105762254797,0.5627943655487475,0.4372056344512525,-1.5791845737305357,-1.5598459595931773,0.20391340770685137,-0.6432766334634781,-2836.7331287185375
64,-416.3852939820489,0.9935986903973444,0.14315701925752378,4.0,31.0,0.0,417.8935926409828,0.8824146296279137,0.11758537037208627,0.7633738027296958,0.2366261972703042,-1.3469429311781647,-2.0101991139108533,0.03657932924039324,-0.302164944155667,-2843.680070821999
65,-415.3086757259102,0.9953605347605173,0.12360106967730566,5.0,31.0,0.0,416.42165875724555,0.18467773359718104,0.815322266402819,0.81360194801518,0.18639805198481996,-1.6256115577886807,-1.6477951766169827,0.3041198531556727,-0.04251697386631404,-2838.035290976617
66,-416.1039012388671,0.9658815343983777,0.14153344395467612,4.0,31.0,0.0,418.5358757421809,0.8128623977356636,0.1871376022643364,0.21157644808521425,0.7884235519147857,-1.257574606227598,-1.5905624594231442,0.11268164172447107,0.4636229032311227,-2845.21825776066
67,-414.35549661982003,0.9467625996668313,0.13260380661761337,5.0,31.0,0.0,415.8311074665578,0.37017853033747544,0.6298214696625246,0.3457991474085835,0.6542008525914165,-1.3915385822460282,-1.69532742895725,-0.17327509863239704,0.27485694344271927,-2837.6966064583326
68,-416.6169152545002,0.991438863101459,0.14315701925752378,4.0,15.0,0.0,417.39315501888046,0.573127944576469,0.426872055423531,0.8195482009684473,0.18045179903155273,-1.597402852313573,-2.06264514666401,0.45528610588594043,-0.520246714757381,-2848.6697645082627
69,-415.94856104386963,0.9198887397412784,0.12360106967730566,5.0,31.0,0.0,417.06649780104067,0.26069347911883867,0.7393065208811613,0.33956948795852343,0.6604305120414766,-1.8794280002017156,-1.4975189969872011,0.7577412757765689,-0.2781087223242503,-2846.0219579181917
70,-414.9066373832876,0.9349892841045184,0.14153344395467612,4.0,31.0,0.0,417.55687227608456,0.7081016528513069,0.2918983471486931,0.22162550892744837,0.7783744910725516,-1.4746257666092426,-1.554865131274868,-0.1608795398096008,0.6335856883105903,-2838.7100931411733
71,-415.61736101207737,0.9878816678251998,0.13260380661761337,4.0,31.0,0.0,416.49993387737084,0.5629856616411827,0.4370143383588173,0.47028304396527426,0.5297169560347257,-1.901312259065494,-1.2492514918962345,-0.14483582498154265,0.5643408947851402,-2846.933615307758
72,-417.4792641195382,0.941567990252322,0.14315701925752378,4.0,15.0,0.0,419.4492911596147,0.7460724558777544,0.2539275441222456,0.9777614146127731,0.022238585387226895,-1.5004087372676893,-2.4630062209059984,0.14971636034690414,-0.32894061318883105,-2838.6120201595263
73,-419.7960168400728,0.8685679604597256,0.12360106967730566,3.0,7.0,0.0,421.592771772817,0.22516385154363266,0.7748361484563673,0.2931857527180303,0.7068142472819696,-2.2646397366901216,-1.131775573970466,0.5674088948972718,0.10784418997025166,-2871.092178675412
74,-415.73203035621975,0.9188915704594403,0.14153344395467612,5.0,31.0,0.0,416.665734228904,0.6472418171528582,0.3527581828471418,0.20291217917282353,0.7970878208271764,-1.5223826368559938,-1.4833006534496957,-0.15933406852972312,0.6650186811806594,-2844.6831626854187
75,-415.18453498883645,0.988990998526069,0.13260380661761337,5.0,31.0,0.0,417.15205467560975,0.2788483858951528,0.7211516141048472,0.16386349134534656,0.8361365086546535,-1.0658677174311089,-1.73585876604239,-0.1308279220742421,0.10979645884459374,-2839.574766823767
76,-417.1146692006735,0.6710517322219081,0.14315701925752378,4.0,31.0,0.0,420.54935286154546,0.5977650974532082,0.40223490254679184,0.8500460060738969,0.1499539939261031,-1.5047057031446534,-2.662567476557955,-0.11774064339302233,0.365665957516156,-2849.0475655835353
77,-418.5237242456798,0.939303439328083,0.12360106967730566,5.0,31.0,0.0,422.5574486401795,0.035808168543202165,0.9641918314567979,0.48008128198402283,0.5199187180159772,-1.4732241174585292,-1.4309802010174741,0.5495246636093196,-0.10737985076396372,-2854.307602745911
78,-415.49709015902,0.9378621075623298,0.14153344395467612,4.0,23.0,0.0,417.7990405258364,0.5886075178813092,0.41139248211869084,0.3919040665448367,0.6080959334551632,-1.2290101299491392,-1.6204663352994606,-0.1774284277512259,0.1814635232139875,-2846.8215340124175
79,-415.0728655860016,0.9616917071925629,0.13260380661761337,4.0,15.0,0.0,416.9881768153428,0.17690513464631655,0.8230948653536835,0.22459884558511226,0.7754011544148878,-1.5086659416970436,-1.6057664192006913,0.021175433959728367,0.005315187665129804,-2837.64609271781
80,-417.8983228732203,0.5982595324036047,0.14315701925752378,4.0,23.0,0.0,423.0244106479042,0.5240584830572326,0.47594151694276743,0.8152118563640951,0.1847881436359049,-1.3120371725570088,-2.3078744958502453,-0.49042072651530794,0.5490587334861,-2857.5183125505932
81,-415.24032998324947,1.0,0.12360106967730566,4.0,27.0,0.0,419.62894587133206,0.2770420435852346,0.7229579564147655,0.6672151660630664,0.3327848339369336,-1.645565908929813,-1.7565840210162391,0.17881061631143752,0.03966538810845745,-2841.844030458268
82,-416.02134997919916,0.786778979936899,0.14153344395467612,4.0,15.0,0.0,418.554112426713,0.4444403346385764,0.5555596653614236,0.29809249070709365,0.7019075092929064,-1.1950495643211096,-1.5645841644581062,0.03673849589877054,0.2668289959404003,-2849.896325108385
83,-417.440234231624,0.7394064300957262,0.13260380661761337,3.0,11.0,0.0,419.5680622403423,0.7921445192281954,0.2078554807718046,0.24456302664606921,0.7554369733539308,-1.2193942339902462,-1.651372455494853,-0.2641081691297319,0.3501241441239575,-2855.6438082933178
84,-420.3260174911705,0.9163930405629442,0.14315701925752378,4.0,15.0,0.0,425.16603298736334,0.016087001567387325,0.9839129984326127,0.982901153616829,0.01709884638317105,-1.5509689324786013,-2.4574178658704042,-0.7785342088431828,0.005403942199261796,-2838.830078217473
85,-415.251862119311,0.9679458878979023,0.12360106967730566,5.0,31.0,0.0,417.72433273362566,0.37692616180890326,0.6230738381910967,0.6373377503862342,0.3626622496137658,-1.2942139924328413,-1.8101881262659008,-0.049664542740697606,0.20996994682785095,-2844.016354732069
86,-415.40446461198127,0.9471945442525761,0.14153344395467612,3.0,15.0,0.0,418.30027291235984,0.7318344790395637,0.26816552096043633,0.6042219994172185,0.39577800058278145,-1.5706135777718822,-1.3745661447598507,0.3349623419653097,-0.33913354695090964,-2844.4234091247445
87,-415.0837918306463,0.9999261022189776,0.13260380661761337,4.0,23.0,0.0,418.1748591194479,0.5798508112713907,0.4201491887286093,0.5921476826155156,0.40785231738448435,-1.666985284422973,-1.4261838568067442,0.25169282728251385,0.07455630707692035,-2843.5124869393835
88,-417.4914434695604,0.99462838631606,0.14315701925752378,4.0,15.0,0.0,420.92574374987765,0.4399422753405441,0.5600577246594559,0.8903430465051297,0.10965695349487026,-1.5125497518288353,-2.6602897009233235,-0.32364955855002936,0.5081982274223457,-2849.7811370085146
89,-415.1581516840035,0.7428358053787137,0.12360106967730566,2.0,7.0,0.0,419.88724734734154,0.15809677422776186,0.8419032257722381,0.580750673472475,0.419249326527525,-1.3815128330822533,-1.8927231364735848,-0.14610801968097467,0.04812732125869129,-2839.359999766176
90,-415.17174608598606,0.8282175442131773,0.14153344395467612,4.0,15.0,0.0,419.36298944629283,0.17814134495311199,0.821858655046888,0.6672631152738528,0.33273688472614715,-1.3568150280212767,-1.878993510412873,-0.24958329701611848,0.1616724125583352,-2839.521972822915
91,-417.60369019769024,0.9247933765482083,0.13260380661761337,5.0,63.0,0.0,418.8646590061112,0.01954272424290306,0.980457275757097,0.46463628508286947,0.5353637149171305,-1.7318480252605284,-1.3687929984369993,-1.833744736911758,0.04193968199741359,-2840.6612388495473
92,-416.31055772272214,0.9897315820621649,0.14315701925752378,4.0,15.0,0.0,419.42093123067315,0.19308491484957438,0.8069150851504256,0.8858817226454639,0.11411827735453606,-1.5066261146265119,-2.0631816018866385,-0.22738182364580495,0.011649840540114899,-2841.418055821009
93,-415.38608071160854,0.99709687745977,0.12360106967730566,5.0,31.0,0.0,416.6618050111987,0.8828605004014367,0.11713949959856329,0.4909297805442815,0.5090702194557185,-1.5189373391671839,-1.651805982848656,0.027498600968356317,0.9009025162780891,-2839.0838103652773
94,-414.88605656658706,0.9983387301340616,0.14153344395467612,4.0,15.0,0.0,417.2833144900282,0.4121464515435087,0.5878535484564913,0.29196610539710227,0.7080338946028977,-1.230165693301283,-1.728129397355516,-0.31048110943439344,0.16837422211295358,-2841.256184243626
95,-417.50903333185164,0.9969313759844015,0.13260380661761337,5.0,31.0,0.0,418.6851756705521,0.014459983168059447,0.9855400168319406,0.596772532189803,0.403227467810197,-1.635073433543938,-1.4695231240204363,-1.8661260636109704,0.07718292208539007,-2837.660660679949
96,-417.52663736539006,0.9490288562817866,0.14315701925752378,5.0,31.0,0.0,420.6398684194951,0.9036216298660453,0.09637837013395467,0.9717840417791463,0.028215958220853654,-1.6003624144068433,-0.32462849500896673,0.06551698355552478,0.629649994039199,-2839.819076637832
97,-415.20670645203364,0.9419726496781125,0.12360106967730566,4.0,31.0,0.0,418.23130397007867,0.6957570614313004,0.30424293856869955,0.13657734120334322,0.8634226587966568,-1.429396865936545,-1.6427114195468429,-0.1911088465572862,0.5532490718188587,-2838.263824399524
98,-414.94919291114434,0.980736562195547,0.14153344395467612,4.0,15.0,0.0,416.4579418209877,0.18089571827871037,0.8191042817212897,0.3847021781217757,0.6152978218782243,-1.4669518221757807,-1.64539647978771,0.3890211626393312,0.07516106378389423,-2838.8929444064775
99,-416.99636529404376,0.9689695575673863,0.13260380661761337,4.0,15.0,0.0,418.42470307015947,0.03674489639099171,0.9632551036090082,0.5864409323737776,0.4135590676262224,-1.513733327295072,-1.654328764643597,-1.8015772664186227,0.10156911256591082,-2840.48976622458
100,-418.9156806615784,0.8985865114286802,0.14315701925752378,5.0,31.0,0.0,420.06425869010354,0.20091935765854527,0.7990806423414547,0.9498065279741872,0.05019347202581281,-1.5992330429005417,-0.20884753303992645,1.2270310357126624,-0.13411872909352968,-2856.5472805664604
101,-414.51437832845534,0.9941283232715691,0.12360106967730566,4.0,15.0,0.0,416.0499839127429,0.3547422247443719,0.6452577752556281,0.23901274912076742,0.7609872508792326,-1.3828994933151268,-1.6555052259576246,0.07607057534193429,0.10616658799420381,-2837.3726465606196
102,-416.28831490224474,0.7687555324037045,0.14153344395467612,3.0,15.0,0.0,418.32722133957054,0.21618085287671987,0.7838191471232802,0.4711160441933123,0.5288839558066877,-1.5376004995191512,-1.3296296835751675,0.24201806792377162,-0.08301062387492585,-2850.131274142078
103,-415.91027647685934,0.8452745368811447,0.13260380661761337,5.0,31.0,0.0,422.3746633071638,0.4586273829144713,0.5413726170855286,0.8015432791678307,0.19845672083216925,-1.6661518335054843,-0.8189715407743805,0.025233298016200792,0.24518631674074481,-2847.6549018549917
