draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
10,-407.2678155877376,0.9820437903816532,0.1408622771501794,5.0,63.0,0.0,410.5410698875836,0.6506621957843519,0.3493378042156481,0.23363985991238242,0.7663601400876175,0.9669645651574512,0.37637860781339955,-0.9964517017563166,-0.01975109506555038,-2789.4034527515537
11,-407.95076385611003,0.9928325216084525,0.11564723672224476,5.0,31.0,0.0,409.22354585875155,0.478964665651092,0.521035334348908,0.5003149597724451,0.4996850402275549,0.7673712645162911,0.0927526790088079,-1.2437258347346556,-0.26069085044338847,-2796.949206190974
12,-409.67129133731055,0.8154613872892914,0.14763308084387175,4.0,15.0,0.0,411.29333856637857,0.7507450279929131,0.2492549720070869,0.015816331104814223,0.9841836688951858,0.29281682705296724,0.3347414441977958,-0.8915739582980199,-0.2947923103234064,-2788.6450439934333
13,-412.7084413439714,0.822802047981999,0.12152810673938115,2.0,3.0,0.0,413.91732860679014,0.03534471548499473,0.9646552845150053,0.2042299856395131,0.7957700143604869,1.3346115253000919,0.11555498497818381,0.9759653213000137,-0.8257138146695492,-2812.0386555380887
14,-407.9407003138274,0.9626949577559892,0.1408622771501794,5.0,31.0,0.0,408.61544663872013,0.8767939587126867,0.12320604128731327,0.15628815372997093,0.843711846270029,1.103939362141573,0.4229899323216365,-0.6588388272145723,-0.288584861656788,-2786.9335407222115
15,-408.541048095337,0.8619346008564077,0.11564723672224476,4.0,19.0,0.0,411.3743756110504,0.09676424307041777,0.9032357569295822,0.7977356797222367,0.2022643202777633,0.4552668874325332,0.7026360191482661,-0.4631421356690716,-0.5606483032797137,-2791.6029346673845
16,-408.74737201344277,0.8019230859892922,0.14763308084387175,4.0,15.0,0.0,412.25987660737735,0.5536537747908287,0.44634622520917133,0.8126173627531164,0.18738263724688364,0.21138464496171644,0.5833876941020455,-0.8099699502890738,-0.5815600354681343,-2799.678588972023
17,-409.2340028953119,0.9748936566169282,0.12152810673938115,5.0,43.0,0.0,415.6169637294753,0.7771279572599147,0.22287204274008532,0.16887613600445048,0.8311238639955495,1.4725214554842112,0.4392452562480861,-0.8256350762049519,0.00169064571760566,-2798.5856096593398
18,-409.1129342743119,0.944868704764019,0.1408622771501794,5.0,63.0,0.0,410.7738915365147,0.7911562489226197,0.2088437510773803,0.026243641015352013,0.973756358984648,1.8422590037310085,0.5386236550146628,-0.7097455785403362,-0.364158342568396,-2784.554365829142
19,-405.3594349729564,0.9481495354900059,0.11564723672224476,4.0,15.0,0.0,411.2054718554029,0.37149714708407106,0.6285028529159289,0.18854771334580273,0.8114522866541973,0.6137535680025658,0.5066131124140624,-0.5436907567093452,-0.8365881074471033,-2775.7009495096913
20,-407.4002725779027,0.9755741533536515,0.14763308084387175,4.0,31.0,0.0,411.7746809325931,0.2405119207523536,0.7594880792476464,0.8264517996657587,0.17354820033424134,0.3957633334920164,1.2905791963349271,-0.9573822918278564,-0.6705463293363475,-2786.3101532939827
21,-407.22928768983303,0.9526187634693225,0.12152810673938115,4.0,19.0,0.0,411.730411762148,0.2462464950427907,0.7537535049572093,0.030738965827513346,0.9692610341724867,0.6768702455312972,0.47353227722605273,-0.7364327463865784,-0.7006042735402689,-2775.655467249418
22,-409.1331560754601,0.955073950555081,0.1408622771501794,4.0,15.0,0.0,410.1190152887577,0.523934916535311,0.476065083464689,0.022810307912830032,0.97718969208717,1.739628846017028,0.3976021635261632,-1.102736678360065,-0.22966365043832043,-2786.4800563470194
23,-405.89629927241685,0.9850524152213346,0.11564723672224476,5.0,31.0,0.0,408.15932131220364,0.3043661212558254,0.6956338787441746,0.8212049557947473,0.17879504420525272,0.5615082444419782,0.6209332607362766,-0.9898769632510549,-0.6022508161662741,-2778.091383241654
24,-407.1525407900588,0.6475374333055384,0.14763308084387175,4.0,31.0,0.0,413.59544857114594,0.2562478921944165,0.7437521078055835,0.8175642539818089,0.18243574601819113,0.6839483984306499,-0.07937894921264838,-1.1865352575058354,-0.6324085729388076,-2785.945116658543
25,-408.2858639161733,0.8834311859508169,0.12152810673938115,5.0,31.0,0.0,413.1024454993191,0.13267640701803682,0.8673235929819632,0.9605199996806981,0.03948000031930188,0.5380598258508671,-0.4604149142159675,-1.5228440189292751,-0.6238470532193254,-2780.0276381958342
26,-411.0278338269551,0.8806461508730609,0.1408622771501794,4.0,15.0,0.0,412.1375973886495,0.7231180638179268,0.27688193618207324,0.0028722345575677593,0.9971277654424322,1.7948116675868582,0.36179436404781057,-0.8290589557416694,-0.3941054745499286,-2784.098806374434
27,-408.3686972904051,0.740132452423865,0.11564723672224476,4.0,31.0,0.0,409.60698095437635,0.6745178801595361,0.32548211984046393,0.054045589544608134,0.9459544104553919,-0.013151589682577514,0.36928655966924856,-0.5151017096230137,-1.217098595015197,-2788.271234067856
28,-410.8675166440047,0.7918847411599209,0.14763308084387175,5.0,31.0,0.0,412.9475737664655,0.8184138466008593,0.18158615339914075,0.997089346855533,0.0029106531444670347,0.5141817463256587,2.3391990384035055,-0.6835408762500608,-0.48878440421667724,-2779.083307713388
29,-409.47087329295624,0.8221623978528787,0.12152810673938115,4.0,15.0,0.0,412.1394320445021,0.12434014124539615,0.8756598587546038,0.985684026649715,0.014315973350285005,0.5752394298001386,-0.33028108061592215,-1.2137529357104657,-0.7521881495813675,-2781.6334873677506
30,-410.70877916742177,0.9490740556415329,0.1408622771501794,5.0,63.0,0.0,413.3790718527502,0.9360815830810877,0.06391841691891231,0.008362273021143734,0.9916377269788562,1.3608982981697955,0.5856931269886582,-0.8544687972481206,0.12536055534267648,-2781.9778447270655
31,-409.7755764584028,0.9840886572468525,0.11564723672224476,4.0,15.0,0.0,410.72921095122877,0.8697393420904533,0.13026065790954666,0.024384058820317647,0.9756159411796823,-0.6479595801629052,0.6454746070384009,-0.6646032458384643,-1.4026125535952716,-2786.95871061306
32,-412.64151230895163,0.9285118356129705,0.14763308084387175,5.0,47.0,0.0,417.275220735662,0.04304116820015663,0.9569588317998434,0.9931963253002445,0.006803674699755513,0.4237459197415368,-1.5821453415473103,1.0822910606856535,-0.6685600346493387,-2790.1609355145233
33,-409.1917890577049,1.0,0.12152810673938115,3.0,15.0,0.0,410.5974445385713,0.13530594480062083,0.8646940551993791,0.9873767763875039,0.012623223612496126,0.4412673672974123,-0.16348985769974575,-1.4783471119337055,-0.6550020467810237,-2779.036743048556
34,-410.3480644259593,0.9679816282413021,0.1408622771501794,4.0,15.0,0.0,412.52564474964555,0.17198482948739602,0.828015170512604,0.20310949556488989,0.7968905044351101,1.5705645039294347,0.4211815794764893,-1.0292236450896781,-0.6272652466936687,-2805.003448773135
35,-410.37990192135453,0.6877502250563529,0.11564723672224476,5.0,31.0,0.0,414.7494087383179,0.7497563012866073,0.2502436987133927,0.017250434527743344,0.9827495654722567,-0.5274812130736051,0.48283673615043066,-0.46590341578531336,-0.77134671450713,-2793.9371550053243
36,-412.28489212332516,0.9388951511550778,0.14763308084387175,4.0,31.0,0.0,414.3892528515979,0.01819144412221692,0.981808555877783,0.9689461637006053,0.031053836299394733,0.5897615802968272,-1.60479520395758,1.1213260410696326,-0.8088512827711389,-2791.7817318362845
37,-410.35713288767494,0.7594433766665375,0.12152810673938115,4.0,15.0,0.0,412.99129017612495,0.02433268844011113,0.9756673115598888,0.9139728045164023,0.08602719548359772,0.5317501164971536,-0.6400733257752077,-1.6785093343440682,-0.6661819707223262,-2787.8271289197314
38,-408.98816834510126,0.9310982719948903,0.1408622771501794,4.0,31.0,0.0,416.64049269244236,0.8599724301247942,0.14002756987520582,0.13276745083258482,0.8672325491674152,1.3562356607813266,0.5527026999026472,-0.805357643042876,-0.38587826045916024,-2793.0955736950255
39,-407.6794639331592,0.9903188317554338,0.11564723672224476,5.0,31.0,0.0,412.8888935401092,0.4349545619449899,0.5650454380550101,0.0165600475581557,0.9834399524418443,0.0019941382179398046,0.5197347083349296,-0.4587588850294907,-1.001654164440866,-2776.7321680782657
40,-413.01942926553244,0.9897058013286131,0.14763308084387175,3.0,7.0,0.0,414.19984036308773,0.007213171363760133,0.9927868286362399,0.9776481450030111,0.022351854996988885,0.5747980016976678,-1.8315935824323204,1.0719274287909335,-0.7238090590774929,-2787.881162380286
41,-405.2012742310366,0.9863506406802587,0.12152810673938115,5.0,31.0,0.0,412.66462716439554,0.4093868129590761,0.5906131870409239,0.5655168960403537,0.4344831039596463,0.5947912659679244,0.26988290293497463,-0.7481049940388782,-0.7142266443548693,-2778.236470329053
42,-408.5221690776558,0.88405649647096,0.1408622771501794,4.0,31.0,0.0,411.7372232211046,0.05552128468261553,0.9444787153173845,0.1934635483914507,0.8065364516085494,0.6476950513534797,0.305159472463572,-1.0816339717603405,-0.6282904918285339,-2786.980299539914
43,-406.163717372837,0.9959969423569874,0.11564723672224476,4.0,15.0,0.0,408.3870063805768,0.4795283020928666,0.5204716979071333,0.06667391459668887,0.9333260854033112,0.5966158526983201,0.5035534908829536,-0.6296916344675053,-0.7813239666462022,-2775.51356015058
44,-412.8901596642564,0.9439039493488119,0.14763308084387175,4.0,15.0,0.0,418.8963890997213,0.006394007964538381,0.9936059920354616,0.9626840828982076,0.037315917101792384,0.6810072368792494,-0.6701642056093952,1.4973669910752536,-0.7285298034455813,-2791.0389151641375
45,-407.0731503521589,0.8360820133894661,0.12152810673938115,4.0,23.0,0.0,408.709644736424,0.4717136449987226,0.5282863550012774,0.80241211734886,0.19758788265114002,0.6142574992191391,0.11977183587305092,-0.8308258655052935,-0.8929364360796779,-2788.018644233173
46,-409.4603957005184,0.9804672641884444,0.1408622771501794,4.0,15.0,0.0,412.5216328712691,0.3924302354540054,0.6075697645459945,0.8580195622087292,0.14198043779127079,0.38549861275019787,0.32813657486926306,-0.017139509636757325,-0.8573584851400929,-2803.150247915872
47,-407.02325639257003,0.9673030273552569,0.11564723672224476,4.0,31.0,0.0,409.4091029632671,0.8170920639150318,0.18290793608496825,0.9143749165065904,0.08562508349340958,0.42842897138073494,0.22605199819442381,-0.6874680649080892,-0.6972394322280729,-2779.860417016013
48,-413.0740597439511,0.9758184896264787,0.14763308084387175,4.0,31.0,0.0,415.7867691521952,0.0041409088193144735,0.9958590911806855,0.954594841800673,0.045405158199327,0.5490710105040963,-1.3024592600246407,1.4311469117130537,-0.7318185313659166,-2789.847351487759
49,-407.4382930179558,0.9320091365901895,0.12152810673938115,5.0,31.0,0.0,410.6175740759831,0.3197672113444605,0.6802327886555395,0.845364356270237,0.15463564372976302,0.4840365364245581,0.050006251809368386,-0.564371514412571,-0.6098000984795523,-2789.0907739211384
50,-414.6200020392057,0.6724663824756713,0.1408622771501794,4.0,19.0,0.0,417.52249019231,0.003424144507756877,0.9965758554922431,0.8022808063161168,0.19771919368388324,0.6230313707887739,-0.05905584138971748,0.11726954353903798,-0.4865038365675871,-2811.5821376999056
51,-406.5625814742049,0.9991796828271006,0.11564723672224476,4.0,15.0,0.0,407.85478884064094,0.5396051860589769,0.4603948139410231,0.5583540506662599,0.44164594933374013,0.8258260249045619,0.13451005934113414,-0.7224658020412649,-0.6381226066280503,-2787.7374426682204
52,-413.58439753668017,0.7919386960215111,0.14763308084387175,4.0,15.0,0.0,416.02416498446644,0.002244351020936385,0.9977556489790637,0.9843658205559661,0.01563417944403389,0.558734881424877,-1.2956154171627203,1.636557643379484,-0.765609385535637,-2781.420428642115
53,-407.52016597018684,0.9924896613075718,0.12152810673938115,3.0,15.0,0.0,410.01164586209114,0.3163955733132153,0.6836044266867847,0.6299377069195281,0.3700622930804719,0.5851961464424765,0.06770237280334081,-0.3345150701226845,-1.0746110610258715,-2793.020248261834
54,-409.37738752157605,1.0,0.1408622771501794,4.0,23.0,0.0,415.3594320185794,0.00574627939693658,0.9942537206030634,0.7941687662339361,0.20583123376606394,0.5936572923599887,0.1146924951339448,-0.08545637916695625,-0.7618602171512814,-2778.8662953857106
55,-407.13353296350795,0.7831202263551152,0.11564723672224476,3.0,11.0,0.0,409.92911376624545,0.76582330810319,0.23417669189681,0.8665531554395077,0.13344684456049227,0.39908391323612397,0.1419302040283256,-0.6586544081256,-0.941455311557423,-2784.311123482736
56,-412.1351925619145,0.9830523712263133,0.14763308084387175,5.0,63.0,0.0,418.3910983233012,0.21847226434613964,0.7815277356538604,0.9877697285715096,0.012230271428490425,0.6453567013793142,2.007864546818732,-1.052773237658136,-0.8103986429548415,-2798.8484296189304
57,-407.5177502632301,0.840144889611294,0.12152810673938115,4.0,19.0,0.0,412.42540139496657,0.8349572742684513,0.16504272573154866,0.8937468602779042,0.10625313972209582,0.5940453648064361,0.7805785057025119,-0.6675353614713397,-0.7658584825165531,-2783.357508972625
58,-407.5063962767178,0.9716017516652956,0.1408622771501794,5.0,31.0,0.0,412.394487287612,0.04364142781972984,0.9563585721802702,0.2441285732460291,0.7558714267539709,0.4199985825417314,0.6392461851810238,-0.4136144649693165,-0.7141093297941086,-2780.245939805799
59,-409.7341182324125,0.6675361962827395,0.11564723672224476,5.0,31.0,0.0,414.33730436930404,0.1270114888028056,0.8729885111971945,0.023056886505138867,0.9769431134948612,-0.8433146778836719,0.4464039142389379,-0.587736520373946,-0.8733469364943817,-2787.2057691393993
60,-409.9218221564187,0.9836581016598857,0.14763308084387175,4.0,23.0,0.0,415.34963553006645,0.017917290197043884,0.9820827098029561,0.35625414520361254,0.6437458547963875,0.5754925559793087,0.28126036785101316,-1.8459784708555722,-0.8286853093307239,-2789.6700931642254
61,-406.810055758014,0.9881149539088717,0.12152810673938115,4.0,31.0,0.0,409.0977784945961,0.1347284489354674,0.8652715510645326,0.42635725190195056,0.5736427480980495,0.20562939672968233,0.546368437480961,-1.436054728951466,-0.660110535159932,-2783.119222434384
62,-407.0233521496151,0.8108692052577063,0.1408622771501794,3.0,15.0,0.0,411.7416075991741,0.0544047971202778,0.9455952028797222,0.6352812113057884,0.3647187886942116,0.3369084840956394,0.7787944757922742,-1.092612094972546,-0.7123677923872213,-2778.9286780130815
63,-408.96419319727903,0.9869998884825387,0.11564723672224476,4.0,27.0,0.0,411.1171065716073,0.6967266623274432,0.3032733376725568,0.016335332472038614,0.9836646675279613,-1.598309581060373,0.5083550505917139,-0.5917553483272353,-1.0938651179610823,-2781.986867999049
64,-408.35414024375643,1.0,0.14763308084387175,4.0,15.0,0.0,410.42180111734524,0.03349440455189299,0.966505595448107,0.6995836034570735,0.3004163965429265,0.42030995351698114,0.32861937429873467,-1.7707158116068331,-0.7606978157832419,-2782.885895555513
65,-408.14435587259726,0.7151404451929768,0.12152810673938115,4.0,15.0,0.0,410.6537620011906,0.344401282026269,0.655598717973731,0.2969616690431111,0.7030383309568888,0.6750001037382847,0.521804739868895,-1.3924384493862219,-0.6636756199532576,-2795.577532450161
66,-407.5717508240366,0.9925595689556015,0.1408622771501794,4.0,31.0,0.0,408.97693137910244,0.016976212293927363,0.9830237877060727,0.33933051533736114,0.6606694846626389,0.4529267520714556,0.5517743559584539,-0.5154617485814934,-0.7264089652463452,-2775.6779105359237
67,-409.30332704513324,0.9657768699911584,0.11564723672224476,5.0,31.0,0.0,410.206880372498,0.167876570619037,0.832123429380963,0.015435377666439615,0.9845646223335603,-1.3341221139626525,0.44278191229556574,-0.5367981687526016,-0.7374114292621692,-2782.4258260968936
68,-408.81030058056143,0.932733385195705,0.14763308084387175,4.0,15.0,0.0,411.5893084450622,0.28134289484123737,0.7186571051587627,0.9639546130761701,0.03604538692382986,0.41384051737247207,0.7525044794888333,-1.1664240769008767,-0.37772021458469623,-2787.7763925214017
69,-409.46038251805993,0.9752473798809731,0.12152810673938115,4.0,15.0,0.0,410.5515887455078,0.11026006454824598,0.889739935451754,0.13129408797595532,0.8687059120240447,0.9023571570778726,0.3417232540511091,-1.3085276772878558,-0.4687179306114389,-2794.9448343685967
70,-407.7044618743126,0.8469145808488027,0.1408622771501794,4.0,15.0,0.0,409.4910825548933,0.07144945220983788,0.9285505477901621,0.7795842855868591,0.2204157144131409,0.6494208797747353,0.3780452309380158,-0.4826830960252945,-0.6527262023807683,-2784.3598268805426
71,-411.5517375761699,0.9650198541480409,0.11564723672224476,3.0,15.0,0.0,412.32861680846787,0.49200969691092705,0.5079903030890729,0.001022407333745373,0.9989775926662546,-1.0773582009831928,0.5538674651788449,-0.3050808927714411,-0.9168847287338006,-2783.6762862674072
72,-407.2257564965557,1.0,0.14763308084387175,4.0,15.0,0.0,409.34898566198206,0.574236245388365,0.42576375461163496,0.9321661316825443,0.06783386831745575,0.5046393226950205,0.5661909951771164,-1.085683827642709,-0.5263389110633886,-2782.4601401503733
73,-408.1577794057486,1.0,0.12152810673938115,3.0,15.0,0.0,410.68781316845997,0.13971569712467194,0.8602843028753281,0.7105472889436116,0.28945271105638837,0.40933310416130003,0.4899702998730236,-1.570995343345963,-0.7847442733334425,-2790.8797426857927
74,-407.47118803094537,0.9873985973876794,0.1408622771501794,5.0,63.0,0.0,410.0582329358777,0.5851566005032224,0.4148433994967776,0.9228620560052048,0.07713794399479523,0.35372181131433833,0.5073584593247855,-0.8543615281135679,-0.6811412102352499,-2785.3172470794643
75,-409.1260390006955,0.8936620326900965,0.11564723672224476,5.0,31.0,0.0,417.74410034355435,0.9521957359027167,0.04780426409728333,0.08707379552695883,0.9129262044730412,1.2247311116724486,0.39731181567090346,-0.6467506220720451,-2.0736661595442674,-2781.8034035046235
76,-407.28222318908973,0.9414256476220302,0.14763308084387175,4.0,31.0,0.0,410.23145844316076,0.25773996259291815,0.7422600374070818,0.03300209287763968,0.9669979071223603,0.47841488856242254,0.5560678152710614,-0.4950569456120119,-0.7804251257845507,-2776.983871519282
77,-408.779044792957,0.9304641999510926,0.12152810673938115,2.0,7.0,0.0,410.53234597700043,0.15481209803401638,0.8451879019659836,0.7077558014255699,0.29224419857443007,0.5981623132991788,0.5776339460186809,-1.5162011626439864,-0.3980989152015133,-2796.0927401786585
78,-407.30613573601204,0.9942791530120028,0.1408622771501794,4.0,23.0,0.0,409.55172468349156,0.33250632158839577,0.6674936784116042,0.9207271646206525,0.07927283537934748,0.5215914341705267,1.3035970397395267,-0.6661889754601945,-0.7115962590276408,-2782.5692898563398
79,-408.53084232158943,0.95803943389247,0.11564723672224476,4.0,15.0,0.0,410.58501076374534,0.9523367542659972,0.047663245734002824,0.35632506278412013,0.6436749372158799,0.12216116685418507,0.5014768341603536,-0.7524896103302902,-1.5035082942079214,-2787.826972477604
80,-410.35640203809754,0.4284242582131885,0.14763308084387175,4.0,15.0,0.0,414.3801050169544,0.045184827297659436,0.9548151727023406,0.006445691754394666,0.9935543082456053,0.35861291714919036,0.44880075880131676,-0.8028006918160369,-0.6958375078139193,-2776.779624049246
81,-407.44490592766806,0.6730459274569375,0.12152810673938115,4.0,31.0,0.0,412.96261470290733,0.041138330986560334,0.9588616690134397,0.5967060756503348,0.40329392434966516,0.5243876566277527,0.3454483454047288,-1.7600105077701584,-0.6191547098343115,-2779.012391509642
82,-409.08728748487397,0.9632194950382863,0.1408622771501794,5.0,31.0,0.0,410.7516806014381,0.020073550973748126,0.9799264490262519,0.1551405824031184,0.8448594175968815,0.8633650031747188,0.31012575153820043,-0.2308083607221038,-0.7562550956126451,-2783.4337247873073
83,-411.2639661273906,0.8346345367304893,0.11564723672224476,4.0,15.0,0.0,414.7008803396812,0.9916778192448851,0.008322180755114927,0.04986118831539443,0.9501388116846056,0.5142784386757228,0.40141812962302925,-0.7661554632574429,-2.468560225962521,-2780.5705695095476
84,-409.9928281761911,0.8622967689203578,0.14763308084387175,5.0,31.0,0.0,413.6853637241154,0.872007154295578,0.12799284570442204,0.8168639215835298,0.18313607841647017,0.32560473680749313,0.7521111764822973,-0.5541450584441996,-0.2852168626374446,-2802.9444322617783
85,-406.7022139216186,0.9896523071999488,0.12152810673938115,5.0,63.0,0.0,411.46592964925344,0.8095264458696062,0.1904735541303938,0.8938931863805857,0.10610681361941432,0.45521559776398174,0.8962500490318542,-0.6163884705273279,-1.318886894119913,-2777.5113631563745
86,-411.45900291088856,0.6235499335195701,0.1408622771501794,4.0,31.0,0.0,416.9645451811739,0.002627906332943894,0.9973720936670561,0.2542983383546658,0.7457016616453342,0.2687710107212925,0.7606149201563379,0.27540723442966547,-0.7187508566463146,-2788.6381749458037
87,-405.7023704802804,0.9968278874251506,0.11564723672224476,5.0,31.0,0.0,413.4315116045952,0.6846408664531559,0.3153591335468441,0.7885536548191772,0.21144634518082284,0.44496660302965396,0.37382673960381246,-0.5795126964509283,-0.9177380445294405,-2778.2207711124274
88,-406.5848799877514,0.9942280903067034,0.14763308084387175,4.0,15.0,0.0,410.95578564786666,0.13034278648395714,0.8696572135160429,0.17687828216312806,0.8231217178368719,0.5435954043860654,0.4799688646131114,-0.8921741459543664,-0.6057684162282928,-2778.77989900975
89,-406.5449900053597,0.8871043026959775,0.12152810673938115,4.0,15.0,0.0,409.3863267769446,0.3937948869000875,0.6062051130999124,0.9089709560265579,0.09102904397344214,0.5010448983123023,0.5448934824920428,-0.7394717687351526,-0.8739561446298337,-2779.599127376777
90,-408.90550805547247,0.9615969343051043,0.1408622771501794,3.0,15.0,0.0,415.1711185030337,0.021037012326547918,0.9789629876734521,0.6363879441287188,0.3636120558712812,0.3404762973669018,0.3446001146403368,0.44416953386188907,-0.7438665643541811,-2786.8371438851846
91,-404.86445286175365,0.9863651704353187,0.11564723672224476,4.0,15.0,0.0,407.05362438299977,0.40898265147548196,0.591017348524518,0.4661048118592508,0.5338951881407492,0.4461869708060606,0.519860952894431,-0.4463033989086249,-0.8540822323669324,-2776.080486827449
92,-407.27414775664045,0.8608585836996955,0.14763308084387175,4.0,31.0,0.0,409.09824353097895,0.6836407576938343,0.31635924230616574,0.9021406542023818,0.09785934579761824,0.43854387278638784,0.3100600371482464,-0.4104233039655056,-1.0567527097157061,-2784.647644330627
93,-407.7326486758899,0.979548614804807,0.12152810673938115,3.0,15.0,0.0,409.89251974704615,0.6617037054649582,0.33829629453504184,0.9706575954869049,0.02934240451309511,0.4122586246353044,0.7982051039224974,-0.7305745392894489,-0.5299546390134088,-2780.1964925472466
94,-406.6438867244869,0.9851940662918098,0.1408622771501794,4.0,31.0,0.0,411.5615810168372,0.381023080744059,0.618976919255941,0.825493030319817,0.17450696968018298,0.41626615101567777,0.955877631863465,-0.2518979703248941,-1.0954108353357703,-2783.603945313831
95,-409.55010014927853,0.7967605139773541,0.11564723672224476,4.0,31.0,0.0,411.0997262398497,0.976188408691787,0.023811591308212976,0.08086061614502887,0.9191393838549711,0.6620271774735247,0.610905560029644,-0.7187746349595832,-1.401949936057018,-2782.287528224832
96,-407.41229394736706,1.0,0.14763308084387175,4.0,31.0,0.0,409.2027283725857,0.030760183173269857,0.9692398168267301,0.3336960997722952,0.6663039002277048,0.6561099745699788,0.5166160216645567,-0.5133698957956732,-0.7676338853296123,-2778.3144373885316
97,-408.4540270993428,0.9934378394569972,0.12152810673938115,3.0,15.0,0.0,410.8470020267353,0.6804563604688028,0.31954363953119724,0.9832339897355562,0.016766010264443798,0.5908787438932079,0.5696187111269346,-0.9738462330822255,-0.27685955276951596,-2781.135051524321
98,-408.14142177910537,0.9418296516001867,0.1408622771501794,4.0,31.0,0.0,412.43676505542373,0.9433215808131172,0.05667841918688277,0.7747408431677728,0.2252591568322272,0.5158475793453327,0.1758981840540198,-0.8482458435541111,-0.8251760636327168,-2785.5854536184197
99,-410.8089714164429,0.9484795799191204,0.11564723672224476,4.0,31.0,0.0,413.77088860506956,0.9834850675426766,0.016514932457323384,0.19081823778586945,0.8091817622141305,1.1072745980866106,0.21560882347354954,-0.7225185197280071,-1.68394718228644,-2792.403985502155
100,-406.2838225099802,0.8451668459645377,0.14763308084387175,4.0,15.0,0.0,409.63336131614557,0.7972966336549376,0.20270336634506236,0.6789679441467106,0.3210320558532894,0.43646202879260965,0.4177746353931717,-0.7328431644775812,-1.162624174348414,-2781.450236586504
101,-409.20128241209966,0.9444643142337318,0.12152810673938115,2.0,3.0,0.0,409.7477082204965,0.7104518346512726,0.2895481653487274,0.9812502030925625,0.0187497969074375,0.6347994107844424,0.571671953998676,-0.9450874521172876,-0.15561001642248362,-2786.7169397461475
102,-407.0817398124763,0.9216399292928266,0.1408622771501794,4.0,15.0,0.0,411.44938452893894,0.6622554964918099,0.3377445035081901,0.4030496835747807,0.5969503164252192,0.5212266892776402,0.5470981318321413,-0.7583407495269717,-0.14691271240848863,-2790.827052937205
103,-410.66262310295804,0.8686662527959289,0.11564723672224476,5.0,63.0,0.0,413.9401341941121,0.8531918049421129,0.14680819505788711,0.8952392911073123,0.10476070889268774,0.4845766675416475,1.0298758874212413,-0.6380075184259475,-2.2221873553964078,-2800.3238912252764
104,-406.1821583244793,0.8868238151805782,0.14763308084387175,4.0,15.0,0.0,408.8031080300686,0.2755441367479966,0.7244558632520034,0.5437150540380616,0.45628494596193836,0.3576354433440011,0.8475854255221599,-0.4603002603323799,-0.825815565624717,-2783.5444369324427
