draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,mu.1,mu.2,log_prob_data
0,-196.43849388427287,0.9902815125551326,0.2667625526958215,2.0,3.0,0.0,196.48633168640072,0.504869450257565,0.495130549742435,0.7006697862832822,0.28292741078306727,-1346.8791767236398
1,-198.79930627174505,0.966891361909099,0.2043115756572915,4.0,15.0,0.0,200.02067534053535,0.04328963562361399,0.956710364376386,-0.7161691078503017,0.47841898466399035,-1350.621490281242
2,-197.44005306233896,0.9687333988627103,0.23426416705072348,3.0,15.0,0.0,199.14600740795746,0.19226289957917916,0.8077371004208208,1.0862791580063338,0.3793400950842862,-1349.8593465126241
3,-199.6086250956765,0.9780723696521338,0.13603514294473784,2.0,3.0,0.0,199.87672490590379,0.12373135201809426,0.8762686479819057,1.4420467743902554,0.2598000306927941,-1361.646535710901
4,-197.17333681436466,0.8218192721017864,0.2667625526958215,2.0,3.0,0.0,197.74186092387572,0.5017432474916073,0.49825675250839274,0.8171046484640775,0.20729067824219016,-1351.835285317815
5,-198.33794856423393,0.9635924633484806,0.2043115756572915,3.0,7.0,0.0,199.49461081457795,0.07218205023629784,0.9278179497637021,-0.4760449532818037,0.4987905226582947,-1350.9845053291326
6,-196.25952338287516,0.9774361859288844,0.23426416705072348,3.0,7.0,0.0,197.77177977041333,0.3292964573001735,0.6707035426998265,0.6704921393857939,0.4697057388297165,-1344.7018119775673
7,-197.68966326009502,0.9995352284728531,0.13603514294473784,4.0,15.0,0.0,199.75799182452099,0.08809596578405597,0.911904034215944,1.055862464838738,0.5128552635750645,-1346.983825966131
8,-197.67118627654966,0.974554445073052,0.2667625526958215,3.0,15.0,0.0,198.3873196226092,0.5918369828652492,0.4081630171347508,0.7340085128585816,0.04090480728843869,-1355.184280879379
9,-204.38291542023197,0.5157865638015459,0.2043115756572915,3.0,15.0,0.0,208.0964031257564,0.01674097586349444,0.9832590241365056,-0.9718983994207722,0.7843073192972994,-1382.1117669363596
10,-196.09868747292063,1.0,0.23426416705072348,2.0,3.0,0.0,196.25997446198886,0.34948292489519317,0.6505170751048068,0.5985964351194056,0.41895610369187936,-1343.908410315635
11,-197.3299445607871,0.9998871196332969,0.13603514294473784,3.0,7.0,0.0,197.84742755686895,0.08062625845727572,0.9193737415427243,0.8763884932271553,0.4509348868134895,-1344.2942588635813
12,-199.38526148842283,0.34342466203994565,0.2667625526958215,2.0,7.0,0.0,203.20059238775963,0.7336908205695221,0.26630917943047794,0.82913924570561,0.2879060571376918,-1365.3606685347422
13,-202.92719894797304,1.0,0.2043115756572915,2.0,7.0,0.0,205.79759347096996,0.031272740256476916,0.968727259743523,-1.073170122939677,0.7586739087824017,-1376.125071150272
14,-196.3198543824392,0.9900135662946373,0.23426416705072348,2.0,7.0,0.0,196.89180925153414,0.34429442923839,0.65570557076161,0.31607897765725534,0.6317099004195771,-1345.4178483422209
15,-197.19740405698116,0.9289253286076506,0.13603514294473784,3.0,13.0,0.0,198.30174946583912,0.08854018804741912,0.9114598119525809,0.5847169447131214,0.5367129694434947,-1344.2605972855583
16,-197.74370807601252,0.981447170354078,0.2667625526958215,2.0,3.0,0.0,199.86668812742982,0.5103531221118709,0.4896468778881291,0.4259360915741914,0.24756129547218225,-1356.1764277688862
17,-199.4556808581907,1.0,0.2043115756572915,2.0,3.0,0.0,202.95735460730938,0.02151281206249561,0.9784871879375044,-1.1064417713266594,0.5701468663309197,-1349.7834397938527
18,-197.4899900804822,0.9944520051511581,0.23426416705072348,4.0,15.0,0.0,197.71977627927146,0.9391302585764266,0.060869741423573376,0.5271202274865721,0.6001742485967063,-1343.892818623909
19,-200.09691090223606,0.8109390167346279,0.13603514294473784,4.0,23.0,0.0,202.22092017241675,0.008428090088388596,0.9915719099116114,-0.892008953088881,0.5883852065342962,-1348.1833329215826
20,-197.000658397095,0.8972733332027196,0.2667625526958215,3.0,11.0,0.0,199.43172807242124,0.8463167920580479,0.15368320794195212,0.5186212187359484,0.7887036482426509,-1345.973058067769
21,-199.344136072871,0.9987695675991192,0.2043115756572915,3.0,7.0,0.0,199.53778014149637,0.03456306339765049,0.9654369366023495,-1.0213053161294132,0.4691001108669096,-1352.4424792615894
22,-198.03191802821465,0.8900578615366406,0.23426416705072348,2.0,7.0,0.0,199.49693064511325,0.33562790124467834,0.6643720987553217,0.35919791993408556,0.7850514909591687,-1356.9462313507383
23,-200.28534051005914,0.9998125209229017,0.13603514294473784,2.0,7.0,0.0,200.89289125522274,0.004033599434260753,0.9959664005657393,-0.8710082797938843,0.4630116481678428,-1344.570893632049
24,-197.2707753645455,0.5963977205280623,0.2667625526958215,2.0,7.0,0.0,199.8981961850444,0.41629810492794156,0.5837018950720585,0.14973706595660227,0.7795256367775357,-1352.3816543113558
25,-199.4887339128114,0.9914230252944172,0.2043115756572915,2.0,7.0,0.0,199.65938271075768,0.028185721846647083,0.971814278153353,-1.056658426825994,0.45079389220877153,-1352.0289387961363
26,-197.57482523931517,1.0,0.23426416705072348,3.0,7.0,0.0,198.40708570228784,0.935596633843869,0.06440336615613096,0.5648625982241867,0.3715268617777445,-1344.9988571395288
27,-200.546147065396,0.9986532563477509,0.13603514294473784,4.0,23.0,0.0,201.72439474620253,0.014197972182215442,0.9858020278177846,-2.040892199648572,0.5484530178902183,-1351.9785133413818
28,-196.99199717895198,0.9922161719555698,0.2667625526958215,3.0,7.0,0.0,198.11772791207846,0.12128632888487245,0.8787136711151275,0.4419634928360068,0.4367452737672732,-1344.9733867396922
29,-197.55927433509848,0.9506031153336582,0.2043115756572915,4.0,19.0,0.0,200.22282018218272,0.07663843179188144,0.9233615682081185,0.1214511717658581,0.5878919329020622,-1346.0855171584108
30,-197.3361411707691,0.7577825895017082,0.23426416705072348,2.0,3.0,0.0,198.45307207763196,0.9341003530300707,0.06589964696992934,0.47504080798220616,0.43524007254483715,-1343.5339508145203
31,-201.62233608195535,0.8573001294608532,0.13603514294473784,3.0,7.0,0.0,204.1571938606577,0.002479208052546376,0.9975207919474536,-1.6122550170326087,0.4011530298464314,-1348.9119220708571
32,-196.55166260178723,0.9853962124180875,0.2667625526958215,4.0,15.0,0.0,197.62384763131342,0.2202065014739164,0.7797934985260836,0.23292547359266313,0.5924895801118504,-1345.2099400828358
33,-197.28237250297514,0.9714081451329938,0.2043115756572915,3.0,15.0,0.0,198.01819278820625,0.14451274508127834,0.8554872549187217,-0.08063211175828763,0.570524892101199,-1348.0512114708197
34,-196.05535089590785,0.9992833746531344,0.23426416705072348,2.0,7.0,0.0,197.8638006423753,0.4861156913812652,0.5138843086187348,0.5568398574660608,0.378658583352734,-1344.3293315839787
