draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
15,-409.6661490393779,0.8807421297927323,0.1477785994099423,4.0,15.0,0.0,412.7908298685073,0.6788737825496615,0.32112621745033854,0.26717872043940216,0.7328212795605978,-0.581311047300993,-0.9618810697818698,-1.5969935927845953,-1.7101871845563335,-2802.26862628701
16,-409.89091365862305,0.8042706259607526,0.13106186241703108,4.0,31.0,0.0,411.80956012689796,0.3667810042661117,0.6332189957338883,0.24672686510291683,0.7532731348970831,-1.0105296155270378,-0.8935823033426505,-1.8654043921837036,-1.4587317537603748,-2803.3036738234077
17,-413.21595140416775,0.8835327584439656,0.13797332363236853,3.0,15.0,0.0,415.68819695502475,0.6819653576152066,0.3180346423847934,0.013473401964666674,0.9865265980353334,1.993534730928818,-1.0140863016753905,-1.9627085727924836,-1.6554979160120291,-2803.9790713073608
18,-410.62140289045703,0.9248875968786309,0.15255185617043013,3.0,15.0,0.0,412.8272042387848,0.9016945485519452,0.0983054514480548,0.5162919534501675,0.48370804654983246,-1.1554415919613963,-0.5839437304334523,-1.961440990897313,-0.6520259520472463,-2805.0137975848174
19,-409.8050818905998,0.9530569294005741,0.1477785994099423,4.0,31.0,0.0,412.75399788731994,0.1882403127663377,0.8117596872336623,0.20161245108868917,0.7983875489113108,-1.4213164116001027,-0.8076258388203797,-1.9147740619020774,-1.8318597543948978,-2796.868029245155
20,-412.0651776103166,0.873011364733878,0.13106186241703108,3.0,15.0,0.0,415.2474285105075,0.5517094228247669,0.44829057717523313,0.12712163802433882,0.8728783619756612,-1.6295470828294984,-0.8724886836861853,-1.9285838571874077,-1.9834601506278153,-2812.0489733480845
21,-415.44546398522095,0.8365374768183427,0.13797332363236853,5.0,31.0,0.0,417.9567844164894,0.9849740690960971,0.015025930903902918,0.01142441876962403,0.9885755812303759,1.6937507628881951,-0.89365252461083,-1.9059771254576445,-1.1412769057699912,-2802.2934010466133
22,-409.85176721500517,0.9483694444467712,0.15255185617043013,3.0,15.0,0.0,413.82752008775253,0.8192382401347211,0.18076175986527887,0.28302063005677797,0.7169793699432221,-1.007130285555422,-1.0504071688369778,-1.8608244787082302,-1.0974494766541523,-2801.0863146576835
23,-408.8984009017314,0.9861744149893236,0.1477785994099423,2.0,7.0,0.0,410.72231297545443,0.341045908670491,0.658954091329509,0.1724994868704433,0.8275005131295567,-1.3274536043055154,-0.8103515045216365,-1.82951311041877,-1.7939473017693388,-2793.052990197662
24,-410.7634312372976,1.0,0.13106186241703108,2.0,3.0,0.0,412.3842520203872,0.5787332185169559,0.4212667814830441,0.14980533221300604,0.8501946677869939,-1.6700801375057495,-0.8917708636513163,-1.84973868504385,-1.9105242754206722,-2804.267585114061
25,-414.3090064120033,0.9737940559345021,0.13797332363236853,5.0,47.0,0.0,419.20996309509803,0.9954326914231658,0.004567308576834184,0.026466258184359936,0.97353374181564,-0.9351652459804919,-0.8637919531205476,-1.8586350443863386,-0.3642190292665456,-2794.918602040882
26,-408.2511528090457,0.9896099026879024,0.15255185617043013,4.0,23.0,0.0,410.6295718359725,0.39113485565043676,0.6088651443495632,0.2933887068583603,0.7066112931416397,-0.6148810113360387,-0.96619168834697,-1.7272326807060672,-1.800035842366197,-2792.8115149028863
27,-412.19291287402274,0.771400149407818,0.1477785994099423,4.0,23.0,0.0,416.5022265597863,0.7327803377382571,0.2672196622617429,0.022864768218929896,0.9771352317810701,-0.5799105501097588,-0.7876936775094648,-1.8396650818074012,-1.220452438900778,-2804.771089389334
28,-409.0742426764939,0.9867896833171882,0.13106186241703108,4.0,31.0,0.0,411.932235839859,0.6933313883153377,0.3066686116846623,0.12689317733648403,0.8731068226635159,-1.1641961456146743,-0.8870448420967145,-1.98198439503143,-1.4331362838811836,-2792.8770099072067
29,-415.4207171890603,0.7546463326728408,0.13797332363236853,4.0,23.0,0.0,419.7855600663169,0.9922440880053426,0.007755911994657416,0.008963194960965386,0.9910368050390346,-1.6153581178703054,-0.8021264152191835,-1.7212754531321244,-0.6370479228626208,-2797.656934906623
30,-409.1029555100753,0.9199027299499678,0.15255185617043013,4.0,15.0,0.0,409.94630544258075,0.6355321304415769,0.36446786955842314,0.39999241695514387,0.6000075830448561,-1.2302378898177488,-0.6685441291066914,-1.527579461837116,-1.9563372752908854,-2799.009137751451
31,-413.0158117928261,0.7220070022556766,0.1477785994099423,3.0,15.0,0.0,417.0096359197419,0.8535856818651677,0.1464143181348323,0.016314826651582532,0.9836851733484174,-0.35789501897789167,-1.0774762036938375,-1.9178841136291669,-1.2839739255636529,-2804.3902357623456
32,-411.04976574143916,0.7966205516745886,0.13106186241703108,4.0,23.0,0.0,418.2060441885114,0.2846066603348044,0.7153933396651956,0.031575186338997724,0.9684248136610023,-1.6954824244154514,-0.8121958194534907,-1.6644759620951985,-1.8894155517388027,-2795.8199407730194
33,-414.0969510395479,0.8162923289126978,0.13797332363236853,5.0,39.0,0.0,419.6012647090052,0.8130264015910422,0.18697359840895778,0.039979421049425784,0.9600205789505742,-3.229017621592291,-0.8885387270187873,-1.9741884135368752,-1.0245363332179391,-2810.990723897068
34,-409.0798162898203,0.986432479925773,0.15255185617043013,4.0,15.0,0.0,410.05879791373644,0.6617746903939686,0.33822530960603137,0.8147827120434921,0.18521728795650794,-0.9659563394586632,-0.9923730584233584,-2.001861171182289,-1.5345843266259187,-2795.270488892653
35,-410.01493865287625,0.9999306665731196,0.1477785994099423,4.0,15.0,0.0,413.7315260131881,0.5523306848424326,0.44766931515756736,0.11778776320434835,0.8822122367956516,-0.5525575446837583,-1.106167637499948,-1.9398318853583352,-1.6122428566909475,-2800.1762839543367
36,-413.3096553946781,0.9096180291109897,0.13106186241703108,4.0,15.0,0.0,418.9813836313617,0.044670548927429214,0.9553294510725708,0.132037123767662,0.867962876232338,-0.5405676782367806,-0.7765446419728477,-2.5661787785315076,-1.8275183836597098,-2808.9467801848696
37,-414.16843561346155,0.5880045347967149,0.13797332363236853,3.0,7.0,0.0,416.985124788007,0.8943774975019269,0.10562250249807315,0.004072583533004201,0.9959274164669958,-3.2325042806845827,-0.8836499076745465,-1.7917045040890476,-1.2166500682887564,-2792.883657814506
38,-409.3122931401169,0.935678786181431,0.15255185617043013,3.0,15.0,0.0,411.43320337605877,0.7831562506176047,0.21684374938239526,0.5225835939374442,0.47741640606255575,-0.6970308628738056,-1.132579185450013,-1.6941206492798395,-1.5021195696027574,-2799.6377880051764
39,-408.4972609779198,0.994242328505714,0.1477785994099423,2.0,7.0,0.0,410.60586173517385,0.44357091913870667,0.5564290808612933,0.25483834297096103,0.7451616570290389,-0.523469172535223,-1.0112289902618412,-1.9485922274070921,-1.6918584642383931,-2793.788900976963
40,-414.20129351095,0.7862779884131025,0.13106186241703108,4.0,15.0,0.0,417.6314164077828,0.6012251707391708,0.3987748292608292,0.0307909076889189,0.9692090923110811,-0.39879889142854885,-1.0414733499223048,-1.306384986325963,-2.5193545179776677,-2819.049068980852
41,-408.37276828010783,0.6876240683884227,0.13797332363236853,5.0,55.0,0.0,420.8749218548261,0.3330915421209936,0.6669084578790063,0.4110372952916059,0.5889627047083941,-0.8869034542333352,-0.9223607414381337,-2.0460510447377125,-1.5219512262729282,-2793.719791808777
42,-410.18428653634663,0.9618469900814031,0.15255185617043013,3.0,11.0,0.0,411.0239438106436,0.5601527627136407,0.4398472372863593,0.14038410580493704,0.8596158941950629,-0.5818976402047854,-0.9226495437068715,-1.9447153476950292,-1.8695739929702473,-2801.8572533380298
43,-408.89687230777065,0.9582356637707109,0.1477785994099423,4.0,31.0,0.0,409.62067327346597,0.4334960788328899,0.5665039211671101,0.18460484470800997,0.81539515529199,-0.5302266383587776,-1.0252607166351682,-1.940561318340552,-1.7587675040117408,-2794.7064093805825
44,-414.66370625215626,0.8287473684962509,0.13106186241703108,4.0,15.0,0.0,419.40404470040824,0.7733354880516293,0.22666451194837067,0.051003229551106886,0.9489967704488931,-0.21871097646181314,-1.1713418194597216,-2.088893580638843,-1.1928575902703538,-2825.226184814627
45,-409.6643773629818,0.955421425243664,0.13797332363236853,3.0,7.0,0.0,410.6076280873296,0.3268592326597824,0.6731407673402177,0.2755979149591258,0.7244020850408742,-0.7986940159384447,-0.9623246445743262,-2.423452858504407,-1.4308049803515717,-2800.0834112349353
46,-409.24263538377124,0.9253487090237958,0.15255185617043013,3.0,15.0,0.0,412.6147766982912,0.2456072101590512,0.7543927898409488,0.6528081176046406,0.34719188239535936,-0.700934917387636,-1.0605866763289575,-1.9984710372684233,-1.606030895662576,-2797.977640284789
47,-408.2165371952436,0.997028215555116,0.1477785994099423,4.0,15.0,0.0,409.0986893032154,0.3980956550455669,0.6019043449544331,0.3315937352965622,0.6684062647034378,-0.6423664814291777,-1.0591670391156303,-1.9458738752303204,-1.616292779303066,-2792.732592886996
48,-413.7731413078558,1.0,0.13106186241703108,3.0,11.0,0.0,418.3580721896688,0.9592495086969924,0.04075049130300756,0.05019812685632742,0.9498018731436726,0.45656153256932974,-0.8141330975853015,-1.8954272412291133,-0.8381830896766227,-2810.3661017255736
49,-409.6258186917807,0.8146974228674141,0.13797332363236853,3.0,7.0,0.0,412.1483313802961,0.2067320284201933,0.7932679715798067,0.27679398473626704,0.723206015263733,-0.5063782362078801,-1.0295898642422205,-2.0057078482214967,-1.575476307590518,-2799.2411849573036
50,-410.5936795463471,0.9733823495632711,0.15255185617043013,4.0,15.0,0.0,411.5676012337938,0.19014882824104595,0.809851171758954,0.7289965274336953,0.27100347256630475,-0.9300235693261725,-1.3767993590832808,-2.1567132381338583,-1.7514138034964128,-2803.106260934476
51,-407.8350232155114,0.9341801482792839,0.1477785994099423,5.0,31.0,0.0,409.40209790447085,0.5861451295704595,0.4138548704295405,0.5055790319955225,0.49442096800447755,-0.8893528664355507,-0.8780108229693577,-1.6641083623114443,-1.9379924915381106,-2790.880345133892
52,-412.95280085629054,0.9651726846821095,0.13106186241703108,3.0,15.0,0.0,418.0852836437007,0.9206402757692798,0.07935972423072024,0.03960933416070501,0.960390665839295,0.7222629606121547,-1.021923607000718,-1.8343064874562474,-2.295854033399855,-2803.112126136831
53,-412.1923364827441,0.9491187315110519,0.13797332363236853,4.0,31.0,0.0,415.33035999214286,0.8849763514499998,0.11502364855000025,0.018233710640490914,0.981766289359509,0.12719349268949612,-0.8936955892526541,-1.805865038179338,-2.2661196347678523,-2795.7980705043797
54,-409.49375133556293,0.9917734174116798,0.15255185617043013,4.0,31.0,0.0,412.0711680469909,0.6208498106805965,0.3791501893194035,0.8567301568131418,0.1432698431868582,-0.844615130955017,-1.438591746815124,-1.4784821543399722,-2.1527879811955146,-2795.908346147014
55,-408.62296488748666,0.9840797280090717,0.1477785994099423,2.0,7.0,0.0,411.54893584748834,0.48796215738771725,0.5120378426122827,0.677013749388301,0.32298625061169906,-0.9587434106663537,-0.8641667686079582,-2.0295917973320967,-1.3710477983930323,-2795.9675394691058
56,-413.99133675274214,0.9569406044911973,0.13106186241703108,5.0,31.0,0.0,417.35843725981533,0.8212244328914972,0.17877556710850284,0.0059480665705749025,0.9940519334294251,-3.195890069779616,-0.9278037145295551,-1.589102121641383,-2.23651385974679,-2794.9943704283064
57,-410.8699566073589,0.829535840552013,0.13797332363236853,4.0,31.0,0.0,416.07286886048735,0.7917828855873208,0.2082171144126792,0.06946841501197482,0.9305315849880251,-0.2576323431758122,-1.0453134895742924,-2.0093007220215875,-1.1360380355905266,-2801.216110425929
58,-409.6985578341306,0.8999069173470007,0.15255185617043013,2.0,3.0,0.0,410.75954435684315,0.5834387941695862,0.4165612058304138,0.8163671489929828,0.1836328510070172,-0.8138801486284771,-1.476291881031828,-1.4534408064723503,-2.215381526973787,-2798.7014476849863
59,-410.15023062737674,0.983597326106396,0.1477785994099423,4.0,15.0,0.0,411.31229633966166,0.8535761899356519,0.14642381006434813,0.8601850830842027,0.13981491691579728,-0.7671720994086466,-1.6047505879203747,-1.7955737545394026,-1.3035049889079198,-2797.2384640431983
60,-414.85159725662385,0.9676627716299365,0.13106186241703108,4.0,15.0,0.0,415.7113770999528,0.8795409073476776,0.12045909265232235,0.004365605228974068,0.9956343947710259,-2.817897963214663,-0.9673244543979236,-1.5786805378229976,-2.4767158914716934,-2797.5068496284366
61,-410.054555031458,0.9757085945604846,0.13797332363236853,3.0,11.0,0.0,412.40087205510366,0.8311642434031202,0.16883575659687977,0.07941222861546879,0.9205877713845312,-0.18885985985983592,-0.9584620467979893,-1.81908325098499,-1.1220553581719066,-2796.153328696467
62,-410.11886423718755,0.9633695595317134,0.15255185617043013,4.0,31.0,0.0,411.6260280215071,0.6595013294006877,0.34049867059931227,0.8421485239186286,0.1578514760813714,-0.8967321546605513,-1.4361920735411293,-2.010399170570805,-1.1616628028575482,-2801.6135836349667
63,-412.55516839603945,0.8740169756860781,0.1477785994099423,4.0,15.0,0.0,413.3991489608149,0.9555585026746936,0.044441497325306445,0.8194778118394878,0.18052218816051224,-0.8432597387808105,-1.7904894814396972,-1.8694759282543552,-1.4745285661066265,-2806.5302962845462
64,-410.5553160302396,0.9880918700902983,0.13106186241703108,4.0,31.0,0.0,417.39154421110584,0.31048755728227917,0.6895124427177208,0.09979855520293467,0.9002014447970653,-0.6202261673727868,-1.0072777868719447,-2.3449563602334247,-1.4214358579613195,-2801.0213506836517
65,-411.4423763234072,0.7289983779505781,0.13797332363236853,5.0,31.0,0.0,413.8188850369959,0.787139583542749,0.21286041645725096,0.29435849819680177,0.7056415018031983,-1.2477933977312592,-0.8583349364417403,-1.9027114941939218,-0.6687315754938647,-2813.4537631055186
66,-411.47544405298447,0.855148522235465,0.15255185617043013,4.0,15.0,0.0,413.69220154174036,0.7158737123606851,0.2841262876393149,0.12295915349990608,0.877040846500094,-1.5464096747163736,-0.8952135901509068,-1.5464030972399472,-2.581563428686393,-2805.409857214329
67,-410.75559927344705,0.9884886639310069,0.1477785994099423,5.0,31.0,0.0,414.0231898501575,0.6873641267219583,0.31263587327804165,0.8920193846280596,0.10798061537194037,-0.9625801808024887,-0.9941424471835869,-1.3978234350422138,-2.3862124742951396,-2802.3559219227814
68,-411.4696969548786,0.8753030644371916,0.13106186241703108,4.0,15.0,0.0,413.255968277209,0.23926792417282608,0.760732075827174,0.0762708423064865,0.9237291576935135,-0.5339281280748479,-1.0480963687080256,-2.5173710983982427,-1.4886222580475954,-2803.658636342646
69,-411.09305741724626,0.7547776849712192,0.13797332363236853,2.0,3.0,0.0,412.972730363208,0.7874490405373303,0.21255095946266966,0.21087611464984216,0.7891238853501579,-1.2521434048755609,-0.8116243609157476,-1.9768642447668359,-0.70230623827924,-2809.2717031006064
70,-410.75758167045416,0.9834420220478757,0.15255185617043013,4.0,31.0,0.0,412.34692659472285,0.9500167859101458,0.04998321408985418,0.2939885938763797,0.7060114061236202,-1.2112798793016213,-0.8528585444967107,-1.8284090104430586,-2.3276769454596917,-2796.0412869943884
71,-410.66210101060767,0.9210416527217925,0.1477785994099423,3.0,15.0,0.0,413.1286843056129,0.8731699472761435,0.1268300527238565,0.5039075871109996,0.4960924128890004,-0.9675648753183757,-1.0408897330568387,-1.6036298051530777,-1.7275657734393843,-2805.434528916358
72,-409.5234568552641,0.9843693666613562,0.13106186241703108,4.0,15.0,0.0,412.20086417795073,0.5488403652148931,0.4511596347851069,0.6604819502184885,0.33951804978151146,-0.8063119625949727,-1.0958763171832033,-1.2956216370393039,-2.1906800851694146,-2801.726560588129
73,-409.54268721295904,0.9425317665057003,0.13797332363236853,4.0,15.0,0.0,412.32646852301764,0.9450477986256909,0.05495220137430912,0.4171139268683573,0.5828860731316428,-0.9964327669048418,-0.9617456836057354,-1.7608520360566562,-1.5952377172690282,-2792.289549805728
74,-411.0474697939979,0.97175155682852,0.15255185617043013,3.0,15.0,0.0,414.2832857815613,0.9587173211542803,0.04128267884571968,0.6767946320361453,0.3232053679638547,-1.136769432433742,-0.48469199499623306,-1.6750693245784725,-1.866005884159052,-2799.8601286194953
75,-411.6509139034137,0.9842471005706551,0.1477785994099423,4.0,15.0,0.0,414.11286326940086,0.1989616370176901,0.8010383629823099,0.2659384791756989,0.7340615208243011,-1.2670502665747476,-1.0354142460396025,-1.1609440721794055,-1.9982068679174931,-2812.6894769911314
76,-408.3144867612838,0.9805570109181035,0.13106186241703108,3.0,7.0,0.0,409.9652944506336,0.4262155035774921,0.5737844964225078,0.6544786509005787,0.34552134909942134,-0.820073995949431,-1.0671836170028925,-1.4413023011644304,-2.057131710099238,-2793.5272495733843
77,-412.2772787156635,0.933287461242046,0.13797332363236853,4.0,15.0,0.0,414.28647747857724,0.8244241371132287,0.1755758628867713,0.021266433843477196,0.9787335661565228,-0.290071266855384,-0.8387894797080104,-1.9217043094856356,-0.8000219760759376,-2803.390329346879
78,-411.9862444255551,0.9740246961979845,0.15255185617043013,4.0,15.0,0.0,413.07818914588916,0.6714353798787073,0.3285646201212927,0.9355342945397458,0.06446570546025421,-0.8523374490166861,-0.6730057335897484,-1.3965906625894644,-2.521628798129771,-2807.8682629357354
79,-410.3699109136947,0.9800482032065669,0.1477785994099423,4.0,23.0,0.0,414.36127235899585,0.7930852711117516,0.20691472888824836,0.8295781538230598,0.17042184617694023,-1.0647859947106222,-0.37070059265126937,-1.8871568716200597,-1.8809300476828337,-2801.5093384831634
80,-410.1800048211065,0.8633513138959169,0.13106186241703108,2.0,7.0,0.0,411.46682753290503,0.6242400618164579,0.37575993818354214,0.548664902381043,0.45133509761895696,-0.9075753322964102,-1.2403570632176426,-1.4918284353983338,-1.9866730002749795,-2806.3953770845305
81,-411.5749051498716,0.5452533622491328,0.13797332363236853,4.0,15.0,0.0,415.1884406793763,0.932594299841838,0.06740570015816205,0.4513052243070213,0.5486947756929788,-0.47166079668116667,-1.2111696583678353,-1.9455999183644945,-1.146431580929942,-2808.44211363667
82,-410.02577292603485,0.9992945153296305,0.15255185617043013,4.0,27.0,0.0,412.75394192678385,0.9268730663341609,0.07312693366583911,0.6654243979352452,0.3345756020647548,-0.961334320451932,-0.7121097345327627,-1.8166033986483017,-2.2729339465593617,-2794.842283544159
83,-408.45576147605726,0.9976734993012436,0.1477785994099423,4.0,15.0,0.0,411.61028926114204,0.4495356238350759,0.5504643761649242,0.5523069146745269,0.44769308532547314,-0.8595062666910579,-1.1466128513335812,-1.5740606042148118,-1.8302205391970952,-2795.408465641166
84,-411.6622987817656,0.867060554956141,0.13106186241703108,5.0,63.0,0.0,415.46045496714294,0.7475349305725466,0.2524650694274534,0.8856724583531597,0.11432754164684034,-0.9505780618372239,0.3836109357167443,-1.6349306779504713,-2.252345772986201,-2808.7288321519354
85,-412.09623195797366,0.9755744683404987,0.13797332363236853,4.0,15.0,0.0,415.98184434259855,0.6770649417289244,0.3229350582710756,0.5381537136831487,0.4618462863168513,-1.2314445921015773,-0.5970884090638402,-2.1336124571116972,-0.8855370133306363,-2820.316455410575
86,-409.22462908867146,0.9295779143986208,0.15255185617043013,2.0,7.0,0.0,413.75906440798116,0.846246228437169,0.153753771562831,0.783593170889827,0.21640682911017295,-0.9385930376717129,-1.0536680850473439,-1.660366453572941,-2.0648290955508495,-2792.6975753008683
87,-409.8325813995428,0.7483836440722634,0.1477785994099423,4.0,15.0,0.0,415.50695798743135,0.9395761635305675,0.0604238364694325,0.826314405221393,0.173685594778607,-0.9802944813236932,-0.5816763922385942,-1.858385767962789,-0.9883283559829825,-2792.8495342316714
88,-409.16560789855663,0.9594813157472679,0.13106186241703108,4.0,31.0,0.0,413.45051007216705,0.4286051396673323,0.5713948603326677,0.9248909080591834,0.07510909194081661,-0.9352404309028133,-0.9943213694567585,-1.9944056297748745,-1.615602249592701,-2790.97783302956
89,-414.6405609915049,0.7230116509008467,0.13797332363236853,4.0,15.0,0.0,418.7838446784728,0.9823436887641298,0.017656311235870192,0.03256874506842893,0.9674312549315711,-0.8477061073938539,-1.1029580372784775,-1.7598772184626994,-1.2381547299897875,-2806.6755910921925
90,-409.83639641460303,0.9684069822766427,0.15255185617043013,3.0,15.0,0.0,410.7512412119609,0.9097665165859534,0.09023348341404658,0.7803949308257992,0.21960506917420075,-0.8801182651817607,-1.0954524085463895,-1.767410810944855,-2.38296489236249,-2792.29072043589
91,-409.3469695005422,0.936677629565196,0.1477785994099423,4.0,15.0,0.0,412.0686296869061,0.7963202535610999,0.20367974643890008,0.20131703116092053,0.7986829688390795,-1.1879503359802523,-0.9333541244622979,-1.8756935678810673,-1.6566568203722585,-2795.1002464195294
92,-409.3840879495662,0.8955465709779173,0.13106186241703108,4.0,15.0,0.0,410.8955805517249,0.4110541159460839,0.5889458840539161,0.6851709336328485,0.31482906636715147,-0.8513031400444279,-1.403733011802598,-1.6010787457999482,-1.8474265766938576,-2800.043899258891
93,-412.57162826627695,0.9868528519467121,0.13797332363236853,3.0,7.0,0.0,414.94018914732237,0.9795506785415983,0.020449321458401726,0.04544576609403772,0.9545542339059623,-0.8178102309487882,-1.0051940125204233,-1.8401863590038108,-1.274705296790603,-2795.4795649797625
94,-409.7021711292974,0.8428487710341325,0.15255185617043013,4.0,31.0,0.0,413.2615410208358,0.25059503585848253,0.7494049641415175,0.28231471186453005,0.71768528813547,-0.8499763289975022,-0.9590876799193959,-2.3564379651249867,-1.4488766708557492,-2799.5165321784157
95,-409.48390778162377,1.0,0.1477785994099423,4.0,15.0,0.0,411.22291656519775,0.708899891370633,0.29110010862936697,0.9114876546091836,0.08851234539081643,-0.8998978954874616,-0.4439742432850018,-1.6681619874988942,-2.1027354206219075,-2793.2343586772795
96,-409.7112853409337,0.9215988957235611,0.13106186241703108,4.0,31.0,0.0,411.5896835853811,0.2923208391974132,0.7076791608025867,0.2034514704796938,0.7965485295203062,-1.0858223095696098,-0.7148924632580969,-2.0532725840754633,-1.6428367585794168,-2799.30018119504
97,-410.43014113606216,1.0,0.13797332363236853,4.0,15.0,0.0,413.01498132021203,0.3273360004023167,0.6726639995976833,0.9585039903081432,0.04149600969185685,-0.8804088198607093,-0.061602715487586876,-2.1534404003858576,-1.5399657194182688,-2795.6988403643186
98,-410.6889859926104,0.9702004001734624,0.15255185617043013,4.0,15.0,0.0,414.0081808389781,0.4415229113966141,0.5584770886033859,0.11225833895182344,0.8877416610481765,-0.42944393676238146,-0.7906852286124897,-1.5299436437040486,-1.9917745758042829,-2805.1924780649724
99,-409.1527985314697,0.961416195660033,0.1477785994099423,3.0,7.0,0.0,410.28057398749667,0.7204785185103456,0.2795214814896544,0.8319357506661395,0.16806424933386055,-1.0452325012700612,-0.4439002934434178,-1.6554768693437028,-1.8455593580618253,-2795.2462613446273
100,-408.62168788898373,0.9851391928670878,0.13106186241703108,3.0,15.0,0.0,410.3263464964166,0.3267181875997793,0.6732818124002207,0.47277784739930945,0.5272221526006906,-1.2141695345118826,-0.7330178896379971,-2.052195459994113,-1.6398890645386999,-2794.906406098356
101,-408.5079844322681,0.9773062139368685,0.13797332363236853,4.0,15.0,0.0,411.1806680940477,0.3881193467435754,0.6118806532564246,0.7343123129917293,0.2656876870082707,-1.040539172373582,-0.5247717942586108,-1.8274579398283368,-1.656445205352549,-2794.2276234095325
102,-409.50395896006165,0.8879551190302614,0.15255185617043013,3.0,15.0,0.0,413.6499452776807,0.41503174609611615,0.5849682539038839,0.4402890661307714,0.5597109338692285,-0.6886868969967725,-1.1444336056156812,-1.2745348584006704,-2.1675536008817837,-2802.299196124206
