draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,mu.1,mu.2,log_prob_data
0,-211.17784436937606,0.9612531050912315,0.1530709667148982,4.0,31.0,0.0,212.6032566974023,0.6618050014603971,0.3381949985396029,0.019941787172833868,0.05094582328857555,-1448.4219487379055
1,-212.88147111796232,0.866177200271919,0.19283228769673263,3.0,15.0,0.0,213.91689757056218,0.0961707940748233,0.9038292059251767,-0.6902666591944041,0.03601202246428799,-1453.2466897732993
2,-211.82359790600069,0.9579489394967274,0.16462928917163913,2.0,7.0,0.0,212.14256379317953,0.3347690528459024,0.6652309471540976,0.7191757316145506,-0.0682928124047607,-1452.3999491569054
3,-211.2901381681851,0.9483639272487011,0.1537566894965502,4.0,23.0,0.0,212.55021574169942,0.28865332750657874,0.7113466724934212,0.04015457040908768,0.022313225742087526,-1448.602910256585
4,-211.33607113147454,0.9882204163515278,0.1530709667148982,4.0,19.0,0.0,211.6603336914879,0.4211587868548858,0.5788412131451142,0.0873806406625903,0.233210297826084,-1450.0542003872836
5,-212.37853427871704,1.0,0.19283228769673263,2.0,7.0,0.0,213.61009346014035,0.10791677826949549,0.8920832217305045,-0.9543072258457427,0.2738023468297166,-1450.0396171371071
6,-211.0573874036734,0.9366911273959234,0.16462928917163913,4.0,15.0,0.0,212.5042126548587,0.6976113646915271,0.30238863530847293,-0.022510229324813724,0.21983844506890582,-1447.1412118566036
7,-211.23032298968224,0.9983988897435889,0.1537566894965502,2.0,3.0,0.0,211.3676485687379,0.3237326508173069,0.6762673491826932,0.07065711603504082,0.18934157514220695,-1448.5992040817816
8,-215.8443916689679,0.622403098730311,0.1530709667148982,2.0,3.0,0.0,218.87034227224885,0.5205639237224774,0.4794360762775226,0.44500749706017395,0.25324788944522336,-1481.1859869739383
9,-211.07182472864582,0.8607812597700917,0.19283228769673263,4.0,19.0,0.0,213.21086936611462,0.5557012349267889,0.4442987650732111,0.3578069115054046,-0.3579130982100309,-1448.1489058196237
10,-211.14778976239307,0.9961920274300125,0.16462928917163913,3.0,15.0,0.0,211.9775642504566,0.7715329900438628,0.22846700995613722,0.001022202390820296,0.4966652122204964,-1446.354198674701
11,-211.4790967421488,0.9925912538399009,0.1537566894965502,3.0,15.0,0.0,212.31638124481594,0.18708683434114975,0.8129131656588502,0.3191874579113575,0.09576426617401515,-1447.7404893398175
12,-210.86268326325535,1.0,0.1530709667148982,3.0,7.0,0.0,215.3956708244306,0.5092046551247962,0.4907953448752038,0.07652341199351487,0.05413692541346504,-1447.001702812884
13,-213.8601752561626,0.46340240167884744,0.19283228769673263,1.0,3.0,0.0,214.75613049415537,0.41036431949226415,0.5896356805077358,0.18871057062796248,-0.3431421895215073,-1467.3595035689573
14,-212.3392593061075,0.8832441173028464,0.16462928917163913,2.0,7.0,0.0,213.08126734898704,0.8146767419758794,0.18532325802412064,0.1414258638346636,0.5096396789307591,-1453.4861746198355
15,-211.66798898937762,0.5554221863367139,0.1537566894965502,3.0,11.0,0.0,214.23939473530223,0.2680653833253124,0.7319346166746876,0.6680241847176059,0.008469662848400034,-1450.5153872476485
16,-211.06136989897857,0.9967244626472673,0.1530709667148982,5.0,31.0,0.0,211.58735456512002,0.31203258255433214,0.6879674174456678,-0.4231389057866615,0.3315420020635416,-1447.0820813974335
17,-212.38397526208487,0.9627715303824722,0.19283228769673263,4.0,15.0,0.0,214.58255308709744,0.43879690378664016,0.5612030962133598,-0.37256022943104555,0.6252422172913258,-1456.958655321197
18,-211.43056858148327,0.6458594125380184,0.16462928917163913,3.0,11.0,0.0,216.2700910297557,0.18614471653783862,0.8138552834621614,-0.38798828511894856,0.259679427750403,-1447.286076826442
19,-211.70739564138233,0.5303538323902178,0.1537566894965502,4.0,15.0,0.0,215.33945867020003,0.3724061734238726,0.6275938265761274,0.02727718725021913,0.3003879623675864,-1452.3029881523742
20,-211.322860983492,0.981040828789594,0.1530709667148982,4.0,19.0,0.0,211.71667150964313,0.8097424892783462,0.19025751072165376,0.05037256253413399,0.39907863497699897,-1446.7065235586217
