draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
54,-416.68421006810615,0.9995661500240289,0.11939575064939824,5.0,31.0,0.0,417.18732182508234,0.9934889934828517,0.00651100651714831,0.1313298467847212,0.8686701532152787,-0.5606026205324866,0.142608311312278,0.28233523089870316,2.118458426577092,-2824.3034941873234
55,-411.68386997804606,1.0,0.13148801768081522,2.0,3.0,0.0,416.07217874768145,0.46052756060938554,0.5394724393906145,0.19517284534085333,0.8048271546591467,-0.37777834073042565,0.3768745972535838,0.5132999780297529,0.05380547723066285,-2820.929942821667
56,-417.3163391418111,0.9694192357271658,0.1561688010514578,3.0,7.0,0.0,420.2539341240745,0.06812057760861365,0.9318794223913863,0.3989877928164768,0.6010122071835232,0.7973865850310002,-0.34707518492620454,0.5938177674132968,-0.11699713089387895,-2852.8409162433904
57,-412.35827003311175,0.9782343431454359,0.17433156462820298,4.0,23.0,0.0,414.6130992339902,0.5595135721183367,0.44048642788166326,0.7903055879346825,0.20969441206531747,0.02174930512268763,1.1096205625051898,0.1812490124764107,0.40295109219795416,-2825.146867445832
58,-416.48966764984874,0.9599328110549764,0.11939575064939824,5.0,31.0,0.0,420.1061736067577,0.9892748193880411,0.010725180611958929,0.23173346433488792,0.768266535665112,-0.6395666288611489,0.23134792411603988,0.2826291135090625,1.9770736925847765,-2829.8415910379886
59,-414.1925827701818,0.9828945417193273,0.13148801768081522,4.0,31.0,0.0,416.09225645508417,0.08447048456686562,0.9155295154331344,0.027691451281811122,0.9723085487181888,-1.5510509641845596,0.1360945581626711,-0.45742108487527633,0.25932885504372166,-2816.1582836399466
60,-417.7460010197468,0.9698574402703531,0.1561688010514578,4.0,15.0,0.0,424.57261883387554,0.03134057073045582,0.9686594292695442,0.8219031221489078,0.17809687785109218,0.027614098088491842,-0.04690705611192156,1.4614961568570122,-0.1077166572268494,-2846.4161303626943
61,-417.10470466023935,0.8848175995649916,0.17433156462820298,3.0,15.0,0.0,418.6545590221188,0.14147736841528996,0.8585226315847101,0.9841547642660298,0.01584523573397023,0.007921921762782093,1.8085608058320601,-0.01563642462534062,0.41269124193271894,-2834.980753606848
62,-416.3353637231168,0.9950692935131983,0.11939575064939824,4.0,31.0,0.0,418.9514193016044,0.9853299858585594,0.014670014141440646,0.017855352913194615,0.9821446470868054,-0.09704662061157575,0.11720595329400271,0.17020659890144763,2.37875583800847,-2813.8142992523026
63,-413.9086780389902,0.9481207960497973,0.13148801768081522,5.0,63.0,0.0,417.04549213280814,0.9612040249735856,0.03879597502641441,0.8032345443822576,0.1967654556177424,0.25848387268887363,-0.5613496041307633,0.3054176494068778,-1.1179152559540309,-2822.226981598921
64,-417.9551007507576,0.9953817275220073,0.1561688010514578,3.0,7.0,0.0,420.67453819083477,0.008586744236921063,0.9914132557630789,0.4367112768097083,0.5632887231902917,0.061874897739423035,0.24222955101905141,1.5969802540148852,-0.10921320088190543,-2842.2539223007434
65,-413.48995417094403,1.0,0.17433156462820298,4.0,15.0,0.0,418.96778791398646,0.9512211058541156,0.04877889414588443,0.04985480242982471,0.9501451975701753,-0.13912743679707534,0.10106682350450186,0.07575356356639919,0.44730916778552043,-2813.806987284919
66,-415.96780749626754,0.9721860788929472,0.11939575064939824,5.0,31.0,0.0,417.66035153432244,0.9902457573044536,0.009754242695546367,0.9480077544140613,0.051992245585938734,0.056315100951844846,1.6381831814559067,0.11040127183003325,2.282744791864657,-2813.730142618735
67,-413.26894218972876,0.8953937290093825,0.13148801768081522,4.0,31.0,0.0,416.98603129162086,0.9854454852072614,0.014554514792738615,0.6477457992744028,0.3522542007255972,0.3064847438557817,0.05660180725075917,0.25627120833440054,-0.4510876845414236,-2814.917053184704
68,-416.81812692240317,0.9892252909996555,0.1561688010514578,3.0,13.0,0.0,419.6880289288535,0.01206776340247702,0.9879322365975229,0.4429577496907059,0.5570422503092941,0.312266352232429,0.011660260913684418,1.0865217942911474,-0.09233063911057901,-2837.902984958853
69,-411.327006101083,0.8946199024753284,0.17433156462820298,4.0,31.0,0.0,415.461166859402,0.5817380741622235,0.41826192583777655,0.7450465498995676,0.25495345010043236,0.42780061588148677,-0.2535766421087733,-0.09138763103966513,0.507743615849802,-2819.6659693509114
70,-415.31407380813675,0.8704503280929933,0.11939575064939824,5.0,31.0,0.0,417.99218236511786,0.9877467967182733,0.012253203281726743,0.48169570687432095,0.518304293125679,0.3561728712100747,-0.34435580774638497,0.19541049635503152,1.8051858738034687,-2825.750971712863
71,-416.5694495920146,0.7985566195274336,0.13148801768081522,3.0,15.0,0.0,418.5669772173889,0.9590427282618226,0.040957271738177425,0.6137553619676361,0.38624463803236386,0.09934164449329883,0.08230240967917775,-0.09052634216074004,-0.31845213619595647,-2845.1467622488694
72,-415.44134091497455,0.9955247601729643,0.1561688010514578,3.0,11.0,0.0,419.76446931549094,0.010585807369931276,0.9894141926300687,0.12924443063526575,0.8707555693647342,0.6605336666926638,0.06483560134167533,0.6990224583352089,0.31942206360671116,-2822.2954771543946
73,-411.4937032519979,0.7470997015872692,0.17433156462820298,2.0,3.0,0.0,412.9258461133813,0.5768296003522898,0.4231703996477102,0.709805278170948,0.29019472182905204,0.16779018286073705,-0.2660919970246586,-0.11365256418366491,0.5444258663245516,-2821.4899989918076
74,-414.5112301836564,0.7397812309789067,0.11939575064939824,4.0,31.0,0.0,420.81635261786386,0.8794703622966162,0.12052963770338376,0.8402080524739838,0.15979194752601622,-0.08205605996540583,1.030959094649186,0.0016004716866099278,1.4845877061784314,-2831.141740730081
75,-419.15257105880426,0.7411166533023312,0.13148801768081522,2.0,3.0,0.0,422.9293942972946,0.9656403337704,0.03435966622959996,0.5539534669687263,0.44604653303127373,0.38108554474606565,0.013054549196963812,-0.1534185121000553,-0.30631368647025353,-2861.992731371243
76,-415.3544537552497,0.7924850970208046,0.1561688010514578,4.0,15.0,0.0,419.45945522636157,0.017208269106509636,0.9827917308934904,0.2794344302499772,0.7205655697500228,0.6201154615870228,0.11713281033048777,0.4259721132246642,-0.02143652692112164,-2829.413122908119
