draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,mu.1,mu.2,log_prob_data
0,-209.96189821537553,0.9808043548966502,0.16569267380414235,4.0,15.0,0.0,210.00787846175274,0.8906007267785814,0.10939927322141862,-0.7615825929489409,0.0982479542839929,-1433.7707880728437
1,-209.37736344630795,0.6242356378722743,0.1771068585037777,1.0,3.0,0.0,212.00972124716517,0.7824355732543062,0.21756442674569376,-0.5789256254694735,-1.2203965314277891,-1432.5212694201625
2,-212.4836944487282,0.9546820983380481,0.14763557083133919,4.0,21.0,0.0,214.56508993946775,0.9929593341882482,0.007040665811751778,-0.770575225489309,0.9659664143000464,-1432.1829448948483
3,-212.91707217324011,0.9353410064534105,0.15468756696921107,4.0,31.0,0.0,214.18877357604387,0.0289035912887648,0.9710964087112351,-1.6731610141948188,-0.8545101639616326,-1443.0490485144112
4,-209.83982006603537,0.6654339323539773,0.16569267380414235,4.0,31.0,0.0,214.9046695649784,0.6141681179434472,0.38583188205655283,-0.8896678307895008,-0.7639315441860953,-1438.3887045822112
5,-209.51522289509455,0.9747477532518265,0.1771068585037777,4.0,15.0,0.0,209.98329778243865,0.2545357401851855,0.7454642598148145,-1.32075414488289,-0.5665786530960562,-1434.0153564795573
6,-211.2806027461109,0.8694312588657817,0.14763557083133919,4.0,23.0,0.0,214.23254883669517,0.8423746078770135,0.15762539212298654,-0.9192936639928437,0.556388248263654,-1444.5304746748727
7,-209.41605792704794,0.9752562358532245,0.15468756696921107,4.0,23.0,0.0,213.36561024415198,0.8397052795101987,0.1602947204898013,-0.8169374050080387,-0.39264100010028397,-1432.0323667055077
8,-210.485897925528,0.8875838685798001,0.16569267380414235,4.0,15.0,0.0,211.8853536090028,0.5316323706528296,0.46836762934717036,-0.8702535705776551,-0.8830341516227861,-1443.0539563835584
9,-209.39278739598964,0.9956796146475614,0.1771068585037777,2.0,7.0,0.0,209.69167456324718,0.24062168252002752,0.7593783174799724,-1.2641144232172885,-0.55807291337733,-1433.0437018954854
10,-210.8510550491975,0.8556289256805076,0.14763557083133919,2.0,3.0,0.0,212.10354307325758,0.8819409194238711,0.1180590805761289,-0.7922635588517958,0.5592243349634151,-1440.0687442759256
11,-210.09894663433496,0.8744643208096278,0.15468756696921107,3.0,15.0,0.0,213.10925567018282,0.7827467453418737,0.21725325465812628,-1.014544819531215,-0.06847751916656697,-1438.1812496179832
12,-211.85830873250623,0.9403275011527361,0.16569267380414235,2.0,3.0,0.0,212.18556871199917,0.7280935407099242,0.27190645929007584,-0.4591239244818517,-0.7112741506090219,-1451.6585383199483
13,-209.03813257609423,0.9721143200188572,0.1771068585037777,4.0,23.0,0.0,209.71785731018096,0.7059406310177666,0.2940593689822334,-0.6789272822458222,-0.8950093947736885,-1432.0342219746099
14,-209.2538690568604,0.9595522994119228,0.14763557083133919,4.0,21.0,0.0,211.3024046304491,0.8017971610714401,0.19820283892855994,-0.8540434039849998,-0.2112717313047785,-1432.1002948977896
15,-210.6187019237664,0.9898219713583124,0.15468756696921107,4.0,23.0,0.0,213.3542912341831,0.9409937524101365,0.0590062475898635,-0.771062915787573,0.6741325802252596,-1434.0268349125229
16,-211.3128952101675,0.9971566306944895,0.16569267380414235,4.0,15.0,0.0,213.85152494271074,0.5370582188222977,0.46294178117770235,-1.3199025276828331,-0.23211023872529263,-1448.5327281366492
17,-211.17603536278241,0.8214098458866141,0.1771068585037777,3.0,7.0,0.0,211.74382943572604,0.625583096963162,0.37441690303683794,-0.9112133121469539,-0.8884077402370397,-1447.3276107181584
18,-208.97119556194684,0.9808556224763073,0.14763557083133919,4.0,15.0,0.0,209.88754087171472,0.5275323802326132,0.4724676197673868,-0.8305956732002606,-0.704101922101436,-1432.9009487174285
19,-210.22104960701859,0.931883020584179,0.15468756696921107,3.0,9.0,0.0,211.0838969358684,0.9063363648188694,0.09366363518113063,-0.7942326811239678,0.41067335084558076,-1434.4280386860137
20,-211.3128952101675,0.36322515934156363,0.16569267380414235,1.0,1.0,0.0,213.38143924579862,0.5370582188222977,0.46294178117770235,-1.3199025276828331,-0.23211023872529263,-1448.5327281366492
21,-209.4329721720751,0.9906510847319568,0.1771068585037777,2.0,3.0,0.0,211.58343113709302,0.5599927972467269,0.4400072027532731,-0.7656887201333149,-0.8797963262469829,-1435.8607709390487
22,-208.96446146905333,0.9230494437295198,0.14763557083133919,5.0,31.0,0.0,210.42818295066726,0.32194097156260515,0.6780590284373949,-0.8636326839800902,-0.652514254520254,-1431.950721732681
23,-210.21099277928812,0.9951163524824997,0.15468756696921107,2.0,7.0,0.0,210.34799573007376,0.9183054653202839,0.0816945346797161,-0.8221700484245791,0.43082575386392485,-1433.451111561808
24,-209.58260182098286,0.9969345754053303,0.16569267380414235,3.0,15.0,0.0,211.79135709443227,0.2819141226675653,0.7180858773324347,-0.6624903253987228,-0.8744911252522747,-1435.6721399878238
25,-209.04945907245926,0.9817926107517854,0.1771068585037777,4.0,15.0,0.0,210.092261280414,0.6147562289958335,0.3852437710041665,-0.7321708875051697,-0.5830229881830984,-1433.3561248979922
26,-209.23759859263714,0.997989286348754,0.14763557083133919,4.0,15.0,0.0,209.39095288960144,0.2904532830997363,0.7095467169002637,-1.2005514157529777,-0.5411253205592885,-1432.9543539678516
27,-208.83595526101482,0.9685799077606513,0.15468756696921107,4.0,31.0,0.0,210.585661235466,0.5472695693502365,0.4527304306497635,-0.7494317440274249,-0.6764382255698439,-1432.0694111913365
28,-210.3855762506327,0.9905601140649802,0.16569267380414235,4.0,31.0,0.0,211.63301032649346,0.9413349576740531,0.05866504232594694,-0.7658079988456874,-0.621242953462405,-1432.4450353397694
29,-209.8839928091576,0.9929624679477537,0.1771068585037777,3.0,15.0,0.0,211.16248899448755,0.9084451282996768,0.09155487170032317,-0.8205290869429309,0.058569156857265686,-1432.0644855264159
30,-211.53746369511995,0.7721830553221748,0.14763557083133919,2.0,3.0,0.0,211.8412010634542,0.3766482428861376,0.6233517571138625,-1.3344133343259654,-0.6627882016960914,-1449.3222306973619
31,-208.87383912968048,0.9874939090784516,0.15468756696921107,3.0,15.0,0.0,209.30119194635236,0.4843075708720951,0.5156924291279049,-0.6352900978812248,-0.8678542745018191,-1432.267544337825
32,-210.10204452846511,0.9992611161322492,0.16569267380414235,2.0,7.0,0.0,210.5646175119823,0.925903342010146,0.07409665798985399,-0.7301518301982229,-0.6262098860896472,-1432.02613886052
33,-210.68397725455483,0.9027777760866237,0.1771068585037777,2.0,7.0,0.0,210.8934792842786,0.8475245397183557,0.15247546028164427,-0.7145243187706427,0.088238399182458,-1440.7712333798818
34,-211.36346260156435,0.9503270351356004,0.14763557083133919,3.0,15.0,0.0,212.84124405290675,0.05894202200443267,0.9410579779955673,-0.30650411131377725,-0.8856031067340767,-1439.3118498311958
35,-208.96475387740549,0.9665398880887154,0.15468756696921107,2.0,7.0,0.0,210.6766278652066,0.5582881917630599,0.4417118082369401,-0.49356881688905685,-0.9266300038107982,-1432.8549169890398
36,-211.46714927809586,0.5987754801454749,0.16569267380414235,2.0,3.0,0.0,212.88106545114482,0.9454637232156419,0.05453627678435813,-0.8634628524458838,-0.6016575616450671,-1439.325692875193
37,-210.52893605427553,0.9542100323846547,0.1771068585037777,4.0,15.0,0.0,212.87735801329433,0.955138785872259,0.04486121412774102,-0.7741685482213869,-0.15715712870902815,-1431.983550128036
38,-210.86671304821613,0.9472899403843944,0.14763557083133919,3.0,15.0,0.0,212.55648400765753,0.09388907746518867,0.9061109225348113,-0.057748172811448534,-0.6603883666476557,-1439.2138698806368
39,-209.0383822916285,0.942810861953596,0.15468756696921107,3.0,15.0,0.0,210.37388713506525,0.5067289071491826,0.4932710928508174,-1.0336578650603876,-0.5044924767614716,-1433.2662188355166
40,-211.1292291973941,0.9896952586642069,0.16569267380414235,3.0,15.0,0.0,212.585718103841,0.9549188805425234,0.045081119457476615,-0.8309626758329167,-0.5094538701525454,-1435.8809191053401
41,-211.45415212685498,0.7665489781242468,0.1771068585037777,3.0,11.0,0.0,216.2902315191654,0.42049083794147174,0.5795091620585282,-1.0056496499615903,-0.21081726909331028,-1450.008802231469
42,-211.4612518690264,0.9536278384457096,0.14763557083133919,2.0,7.0,0.0,213.04226314417414,0.04071905956500086,0.9592809404349991,0.08897344336599809,-0.6452183414678475,-1437.9569787738033
43,-210.35583155927134,0.992383528663791,0.15468756696921107,3.0,15.0,0.0,210.56211684547185,0.09669255244449296,0.9033074475555071,-1.331815932231592,-0.7392699748286802,-1434.2426437547306
44,-213.46791885311106,0.8303488656687762,0.16569267380414235,4.0,15.0,0.0,214.39113658167727,0.9855673736931293,0.0144326263068707,-0.566288438874878,-0.9155977271103181,-1444.2060672983616
