draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,mu.1,mu.2,log_prob_data
0,-205.17607165968664,0.9934489985509526,0.20573897559714185,3.0,7.0,0.0,205.87969060621978,0.9481056981026956,0.051894301897304373,-0.6723874214080049,-0.747142540499716,-1395.6286827533388
1,-201.83570219215164,0.9321961291708016,0.0969679599543572,2.0,7.0,0.0,202.34846159251512,0.7413777529803578,0.2586222470196422,-0.6920440091085346,-0.2544487079618575,-1382.3531275374469
2,-202.5444352497873,0.9658400244276967,0.2059769359617373,5.0,31.0,0.0,203.72246112184985,0.9371598333372779,0.06284016666272207,-0.5455671147835587,-0.7614543721340366,-1378.8065422832958
3,-201.7728527271299,0.9345015079370013,0.16045223009683188,4.0,31.0,0.0,207.85907565411907,0.3716703154577105,0.6283296845422894,-0.83842699400915,-0.1686623007901159,-1383.1190370564761
4,-201.8817842617385,1.0,0.20573897559714185,2.0,3.0,0.0,204.9029218065815,0.9200569977311273,0.07994300226887274,-0.41686203913759623,-0.7993699736199162,-1375.8205716055788
5,-201.29056853554044,0.9919091104394433,0.0969679599543572,3.0,15.0,0.0,202.68168148195156,0.18155581777646462,0.8184441822235353,-0.3926096079813517,-0.5622323177877492,-1376.8900160344149
6,-202.5444418314118,0.940918107611001,0.2059769359617373,3.0,7.0,0.0,203.33762155432618,0.885250595116395,0.11474940488360497,-0.5384319850347156,-0.9676916184014709,-1382.2712631321067
7,-202.75933508985312,0.9801074628445687,0.16045223009683188,2.0,3.0,0.0,202.87921321285035,0.41963369518983595,0.580366304810164,-0.9928552344512465,-0.10144752613954566,-1389.9948163124573
8,-201.74654433480657,0.9943892154481299,0.20573897559714185,3.0,15.0,0.0,202.5386380797834,0.21584859290156502,0.784151407098435,-0.385024581583114,-0.35670383617226437,-1381.1074253052539
9,-200.66487117905612,0.9974572617162902,0.0969679599543572,3.0,15.0,0.0,202.12280540303445,0.6782473158032323,0.3217526841967677,-0.4468370001130743,-0.4570187120490999,-1375.275979254069
10,-203.0743183442517,0.9780675281938589,0.2059769359617373,4.0,15.0,0.0,204.3166221222676,0.2843963434739168,0.7156036565260833,-1.0293892851337219,-0.12769358314500875,-1390.8613946383555
11,-201.98169612386627,0.9815546365390077,0.16045223009683188,3.0,15.0,0.0,203.96663937787687,0.7057298295961772,0.29427017040382275,-0.47288338243389405,-0.05503325074145331,-1384.1869545361405
12,-202.02024421509572,0.94668086103434,0.20573897559714185,3.0,15.0,0.0,204.66829663901822,0.5565027076663909,0.4434972923336091,-0.16392274225757453,-0.9195632239440926,-1385.088095841891
13,-202.07527473141005,0.966548857672172,0.0969679599543572,3.0,15.0,0.0,205.27342709921322,0.08361206894869817,0.9163879310513018,-0.5052989490812516,-0.5496690785515157,-1377.6599789933325
14,-201.79617652549334,1.0,0.2059769359617373,2.0,3.0,0.0,203.1188690514716,0.318877730265186,0.681122269734814,-0.9601779033827971,-0.3654973624126905,-1382.499313063857
15,-204.0657079357481,0.8990514160365449,0.16045223009683188,4.0,31.0,0.0,204.60863967427954,0.9531554091438935,0.04684459085610648,-0.3238251276172752,-0.07453482216499875,-1388.0651285555064
16,-201.56076776177116,0.9717140396816336,0.20573897559714185,3.0,15.0,0.0,202.9810617436967,0.40484494551999317,0.5951550544800068,-0.056548870254809244,-0.6404158615623823,-1382.1445496353283
17,-202.458294409116,0.9663625790927652,0.0969679599543572,4.0,23.0,0.0,203.9031496275953,0.5315828956620096,0.46841710433799044,-0.39000221851954175,-0.8763105932516472,-1388.1341424434222
18,-202.43497011867674,0.976619657625999,0.2059769359617373,2.0,3.0,0.0,202.63187244582687,0.28838658237011233,0.7116134176298876,-0.9421966686505561,-0.1643930144177909,-1386.641735020084
19,-203.25081449623937,0.9911436180598343,0.16045223009683188,3.0,15.0,0.0,204.5085288926596,0.8959036588653887,0.1040963411346113,-0.3636661576546149,0.066173194578373,-1387.5012211066273
20,-201.57253395055992,0.9616450833528963,0.20573897559714185,3.0,15.0,0.0,202.1816872614468,0.1380619329407769,0.8619380670592232,-0.2837197874407973,-0.4235383335701181,-1377.4853167003314
21,-200.9005727576143,0.9992495611206034,0.0969679599543572,2.0,7.0,0.0,202.50614130124063,0.6190739835569569,0.38092601644304314,-0.33322037701953916,-0.745345389053261,-1377.2169243793903
22,-204.20030575850905,0.5823584719858083,0.2059769359617373,2.0,3.0,0.0,205.2713271129964,0.45193055737320514,0.5480694426267949,-1.0866360549806413,-0.29407744316962414,-1399.831175011167
23,-205.75141903391972,0.7196694592690045,0.16045223009683188,2.0,7.0,0.0,207.02914977042582,0.9292672382250128,0.07073276177498722,-0.2656627396844532,0.10052877868217822,-1402.4064556067333
24,-201.88953189494666,0.9635700993027084,0.20573897559714185,3.0,15.0,0.0,203.19383025676566,0.1338231345775423,0.8661768654224578,0.20505205025903772,-0.5258136876320079,-1379.4429035009407
25,-201.02426615632496,0.9743874722522463,0.0969679599543572,5.0,31.0,0.0,202.0761800686567,0.6646451957889489,0.3353548042110511,-0.4200804461715291,-0.7436312691790086,-1377.6275624559632
26,-200.98040458301224,1.0,0.2059769359617373,2.0,3.0,0.0,204.88933326109475,0.307513468488031,0.692486531511969,-0.7661262341880729,-0.3367116495173128,-1377.0344972524429
27,-205.1904543219003,1.0,0.16045223009683188,2.0,3.0,0.0,206.06610575259197,0.9145209882690286,0.08547901173097139,-0.7566515506654494,0.15570286611245937,-1399.2833978295323
28,-204.08499337619028,0.9696929252273808,0.20573897559714185,4.0,19.0,0.0,204.29992059189917,0.049707697197250406,0.9502923028027496,1.2121112120244537,-0.5932809393613641,-1387.1101599589376
29,-201.90557594878103,0.9819989825192122,0.0969679599543572,4.0,15.0,0.0,203.73779468443846,0.0651261946506893,0.9348738053493106,-0.43002046688042145,-0.4697008196741948,-1375.0309066136872
30,-201.20517909963695,0.9807307480322977,0.2059769359617373,3.0,7.0,0.0,201.47390769623968,0.23520710620068294,0.764792893799317,-0.773864083380256,-0.3332335256563973,-1377.4133191262301
31,-201.55605855030458,0.9974209315532939,0.16045223009683188,3.0,11.0,0.0,204.9296857209244,0.8872092297347545,0.11279077026524553,-0.5331560330619447,-0.057636793720594874,-1376.1506844447924
32,-203.4325630011082,0.8370466895340808,0.20573897559714185,3.0,7.0,0.0,205.74792131192726,0.020256311506461924,0.9797436884935381,0.9730811126039277,-0.49008621255954876,-1377.1606657568639
33,-204.07657502078402,0.9567460710554603,0.0969679599543572,3.0,15.0,0.0,206.90327195934432,0.038441616814216546,0.9615583831857835,-1.9464653325283008,-0.33872647254500965,-1383.5600211788922
34,-201.88202402024027,0.9462075470708112,0.2059769359617373,3.0,11.0,0.0,204.52840591695318,0.08413463487348055,0.9158653651265194,0.0643610835437727,-0.5409212631018165,-1376.5892764958774
35,-201.795452853032,0.8611419427160316,0.16045223009683188,4.0,19.0,0.0,203.41508623334678,0.8186334607876963,0.18136653921230372,-0.6027267804467411,-0.4476486036295052,-1380.2913588594824
36,-204.21358193185276,0.9382871572045872,0.20573897559714185,4.0,23.0,0.0,204.90497691241427,0.026145102459155637,0.9738548975408443,1.6492969113520113,-0.5331383644630937,-1382.707714344332
37,-204.26871115367928,0.9939780311180513,0.0969679599543572,2.0,7.0,0.0,204.72656801691716,0.029750276692754655,0.9702497233072453,-1.9725760071644143,-0.339699516992597,-1383.0900071719102
38,-201.60974266213668,0.9887131096589926,0.2059769359617373,4.0,15.0,0.0,202.97354854245557,0.7103333107445137,0.28966668925548633,-0.6997736155536151,-0.21966171957626368,-1381.2848000466986
39,-202.214429285059,0.9963458636507229,0.16045223009683188,3.0,15.0,0.0,203.03403769065315,0.8802610210591391,0.11973897894086094,-0.37652497835041987,-0.26431515181796267,-1381.1227556877504
40,-205.5395876742654,0.9134143134464544,0.20573897559714185,4.0,23.0,0.0,206.2908956049751,0.0065960037436163625,0.9934039962563836,2.3088670338926573,-0.3998138014979055,-1380.3445386732055
41,-206.23427864500525,0.9749176267803347,0.0969679599543572,4.0,31.0,0.0,207.13712453026648,0.04107422846194192,0.9589257715380581,-2.7353016281395472,-0.5498844400653635,-1395.5526036039375
42,-202.42308151514584,0.9590395085494337,0.2059769359617373,3.0,11.0,0.0,203.41399747678216,0.8772525396929574,0.12274746030704264,-0.6512582409079372,0.19518135792675947,-1382.4954551605185
43,-201.6666858148078,0.9655201982329474,0.16045223009683188,3.0,15.0,0.0,202.75175922049354,0.9018411376574541,0.0981588623425459,-0.539850759768572,-0.17655240995287863,-1376.0378011969285
44,-205.24503742949346,0.9716623529360551,0.20573897559714185,3.0,11.0,0.0,205.88822936503783,0.004988207561752398,0.9950117924382476,2.220092910539273,-0.5092331101912967,-1376.652364068417
45,-204.50559167033575,0.993114998455089,0.0969679599543572,4.0,23.0,0.0,207.84796429294218,0.012086335809830836,0.9879136641901691,-1.7453155987759286,-0.3743408876046893,-1379.336911335715
46,-204.45750326590718,0.8866198416559853,0.2059769359617373,3.0,15.0,0.0,207.447300068537,0.9658005741819077,0.03419942581809232,-0.36223130069337184,0.8300327287774536,-1388.076385310061
47,-201.2256188204278,0.9667515977585908,0.16045223009683188,4.0,15.0,0.0,202.0017401010405,0.8353055576880544,0.16469444231194563,-0.548859618271068,-0.2915749751454509,-1375.9814356004185
48,-209.124154857369,0.597841450610633,0.20573897559714185,3.0,7.0,0.0,209.48715746812732,0.0013795998376768882,0.9986204001623231,2.2424260748717337,-0.27804871903665757,-1394.6660459629907
49,-204.62799543633733,0.996062994135429,0.0969679599543572,4.0,15.0,0.0,205.72895580653142,0.07821398965990123,0.9217860103400988,-1.8815085277532861,-0.517085272755669,-1392.066835754938
50,-203.617479992981,0.9932581455516887,0.2059769359617373,2.0,7.0,0.0,204.5905112169024,0.963125368971372,0.03687463102862798,-0.6126034130710063,0.6852083767108841,-1382.753541603162
