draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
28,-414.66206393494,0.9436315850921436,0.13070364324045577,3.0,7.0,0.0,417.31811325402373,0.07734412076109135,0.9226558792389087,0.3868932150713668,0.6131067849286331,1.1384802212399583,1.744558256173478,0.02139340393488453,0.6057023112939879,-2832.144312951297
29,-417.1904520678308,0.5567710063815837,0.10141321980529704,5.0,63.0,0.0,422.9235041620174,0.9000244434686004,0.09997555653139956,0.6728799465500525,0.32712005344994755,1.0739780627099589,2.185664551473945,0.6010513437529879,-0.21517322711001757,-2849.286082624941
30,-414.06099977953306,0.9072877252202192,0.11382771314563463,4.0,31.0,0.0,418.3017900059106,0.2686106667868038,0.7313893332131962,0.2026503316424821,0.7973496683575179,1.607438374601154,1.4217991683984803,0.4863353781520766,0.4113875454376384,-2832.0730865734195
31,-414.7163892159173,0.9511196657686487,0.11510372844451347,4.0,15.0,0.0,416.9805432433124,0.7917452848208876,0.20825471517911243,0.12798469972641968,0.8720153002735803,1.8474094702598698,1.37827068820785,0.5323162558919509,0.16048356779942333,-2832.3066221513886
32,-414.90974820122483,0.7891950386367599,0.13070364324045577,3.0,7.0,0.0,417.6293407529265,0.18309099143332927,0.8169090085666707,0.6582497052118503,0.34175029478814967,1.4675132135299447,1.663939301264754,-0.4442962848262742,0.6188638866773417,-2837.9135685678953
33,-418.9392228213591,0.968791600234069,0.10141321980529704,6.0,63.0,0.0,421.97373847849013,0.9607107444969092,0.039289255503090814,0.9935312271732897,0.006468772826710323,1.4392461629610864,-1.9455248341603282,0.5197392410044633,-0.5967205403264683,-2830.830859448669
34,-415.37052464951705,0.9447311879158422,0.11382771314563463,3.0,7.0,0.0,416.3250636623261,0.12136983854806284,0.8786301614519372,0.18694749966792604,0.813052500332074,1.9605357290279635,1.3371709563505252,0.5040957169593074,0.6131425089423787,-2835.39598889444
35,-416.8451533292108,0.8569415059348298,0.11510372844451347,5.0,31.0,0.0,418.89792353549586,0.5851915462248708,0.4148084537751292,0.006379580920024804,0.9936204190799752,0.5340480197556351,1.5846982412276802,0.7432196660509575,0.2243775231864192,-2831.7890059165848
36,-413.35061283952786,0.9783581760999738,0.13070364324045577,4.0,15.0,0.0,416.04219202736937,0.40594743621705487,0.5940525637829451,0.20510577915664455,0.7948942208433555,1.2901144776418945,1.5263084669608824,0.34196550565047046,0.5667400907457844,-2829.143703529075
37,-418.80155675940495,0.9175145179042816,0.10141321980529704,3.0,15.0,0.0,421.86911997083274,0.8775164300822843,0.1224835699177157,0.9945148489504886,0.005485151049511416,1.6341241464091376,-1.6105039515599635,0.6058624335801607,-0.4533479369376723,-2836.5337820245722
38,-412.91128516076765,0.9703909241580468,0.11382771314563463,3.0,15.0,0.0,418.38588078453273,0.40587559802778367,0.5941244019722163,0.4760540575056401,0.5239459424943599,1.423216102409717,1.548013928650037,0.3017822423126623,0.6261969980284818,-2828.6372542360996
39,-418.1358509861811,0.31673019851735695,0.11510372844451347,4.0,15.0,0.0,426.4991201668627,0.3978156277404599,0.6021843722595401,0.003786799135091951,0.996213200864908,0.44596784966449643,1.597813964917263,0.5114252795904517,0.3269113001953658,-2837.2694651844677
40,-417.1357672313067,0.9213513787735371,0.13070364324045577,4.0,15.0,0.0,418.34227144829555,0.8016663502285262,0.19833364977147383,0.1309705389290671,0.8690294610709329,2.2974849106437834,1.264395085090975,0.4775782471536831,-0.04336998047519479,-2847.620929204101
41,-418.92669818272566,0.9868675694405113,0.10141321980529704,3.0,15.0,0.0,421.3032008203216,0.8872979836432402,0.1127020163567598,0.9974583969910428,0.0025416030089572272,1.4140690813167538,-1.3901278232928433,0.6414225752889241,-0.19341290668950079,-2832.863538395398
42,-413.48504580545756,0.9954316607886354,0.11382771314563463,4.0,31.0,0.0,415.05739266589825,0.2960660827541563,0.7039339172458436,0.6030135048334212,0.3969864951665788,1.3180532463278205,1.7518414662053297,0.09450978551537255,0.7082397941054013,-2830.9538150812878
43,-417.9620372915762,0.9984042633545717,0.11510372844451347,4.0,15.0,0.0,419.3595711021755,0.45032717106034026,0.5496728289396597,0.004704926027659211,0.9952950739723407,0.4308793542724719,1.5693496728111007,0.5011824916760426,0.2739143314723631,-2837.9139442938454
44,-419.4917328118478,0.9085959931204174,0.13070364324045577,4.0,31.0,0.0,422.34139052601944,0.4006080607646137,0.5993919392353864,0.9972028416032955,0.002797158396704469,1.3777545046785826,2.750312763139485,0.5048045435780454,0.6274158057452083,-2838.5300048657778
45,-416.9034700241559,0.9988613107594743,0.10141321980529704,3.0,15.0,0.0,420.78196958365663,0.8185908201967794,0.18140917980322058,0.9794655032186109,0.020534496781389078,1.5910094626946159,-1.6045497624908005,0.6445701357948403,0.029313059172609485,-2834.940169446583
46,-414.36654874286023,0.8827242201583474,0.11382771314563463,4.0,31.0,0.0,416.12652767648626,0.23954845375708675,0.7604515462429132,0.25851592208296165,0.7414840779170384,2.0263220292712916,1.4145466147159453,0.23029004340667547,0.6512142691472448,-2833.4838632882784
47,-415.54181037478594,1.0,0.11510372844451347,5.0,31.0,0.0,418.8894846211151,0.24262675063140451,0.7573732493685955,0.5400967062602946,0.4599032937397054,1.149474484485574,1.9628269457831848,0.6163260358180451,0.29568426826327465,-2844.2666862608316
48,-422.54494257293567,0.6390898805696941,0.13070364324045577,5.0,43.0,0.0,426.5665499069992,0.044539784986309026,0.9554602150136909,0.7634278447626806,0.23657215523731945,1.0863524473324617,2.479791724698946,-0.09752977743883043,0.734857686758926,-2878.4042021283203
49,-416.21696034107634,0.9978337741525325,0.10141321980529704,5.0,31.0,0.0,418.20706544852453,0.6614227182815614,0.3385772817184386,0.9815883286397774,0.018411671360222592,1.5484073953715762,-1.5473566694705523,0.7270589177250685,0.14551946878360453,-2832.452748240876
50,-415.3653274434996,0.9975486547166221,0.11382771314563463,5.0,31.0,0.0,416.5330788118348,0.1801442391538176,0.8198557608461824,0.08447618917298724,0.9155238108270127,2.150586774596165,1.3673702154639107,0.5707850063110723,0.4581958869685375,-2832.278795642376
51,-416.5879067463253,0.9986260113214445,0.11510372844451347,4.0,23.0,0.0,417.16318353464527,0.09661067097725726,0.9033893290227427,0.4661535690677356,0.5338464309322644,1.9075047066288267,1.1439162113945884,1.3623974484178976,0.2738719416610168,-2845.2945240199747
52,-418.2487619112367,1.0,0.13070364324045577,2.0,3.0,0.0,423.20221198208384,0.0728263243523545,0.9271736756476455,0.6831728969106942,0.31682710308930584,1.241456304234871,2.4212637637422723,-0.026252310087248258,0.5883416209175065,-2853.2776240433527
53,-414.5696770420308,0.9383266620728803,0.10141321980529704,5.0,31.0,0.0,418.6604411227802,0.4290656946228151,0.5709343053771849,0.8784546444852182,0.12154535551478185,1.6928361331410895,0.7833650364366151,0.40383770640339967,0.704625759939044,-2835.0023439678534
54,-413.5956368241577,0.9783170106865651,0.11382771314563463,4.0,15.0,0.0,416.8869420480367,0.7970532996088733,0.20294670039112672,0.7710368319131234,0.22896316808687656,1.5664829408605785,1.3162489899468786,0.5587716147549108,0.39221858502514806,-2828.43719988746
55,-416.64857703723226,0.9386814456295746,0.11510372844451347,5.0,31.0,0.0,420.7217806514314,0.04375855147642929,0.9562414485235707,0.8548141868284469,0.1451858131715531,1.3528830571567316,2.3979312810889324,0.9909165588144973,0.48256422866574056,-2834.174334498247
56,-419.2586800859989,0.9982108429213002,0.13070364324045577,4.0,15.0,0.0,424.15154396810976,0.002125438946863373,0.9978745610531367,0.8389010941221889,0.16109890587781106,1.7460356344184924,0.6533405692031606,0.9141552014625375,0.5178201970734703,-2835.8336059985636
57,-416.793205063504,0.9233304541053259,0.10141321980529704,4.0,27.0,0.0,418.47238108927576,0.8771762220148983,0.12282377798510169,0.33100184167520863,0.6689981583247914,1.2423354025650293,1.7935615175117088,0.6792386153450799,0.6172629488420944,-2848.4627486414356
58,-413.64403040674745,0.9727007269596871,0.11382771314563463,4.0,23.0,0.0,414.8707842416636,0.6888168726828214,0.31118312731717857,0.4118868003584309,0.5881131996415692,1.6507844380450063,1.315600734172481,0.40610509481833595,0.9085819124845075,-2832.215876141448
59,-413.72046522704704,0.9314063205817307,0.11510372844451347,4.0,15.0,0.0,418.27984573283135,0.7768369789365176,0.2231630210634824,0.7180322775014971,0.2819677224985029,1.5575448615081784,1.3127260652191697,0.672751347770015,0.2032721822707036,-2830.7324591912484
60,-420.2413756767612,0.8655965927523588,0.13070364324045577,5.0,31.0,0.0,421.7827452719738,0.9982860799322358,0.001713920067764163,0.029272910871252545,0.9707270891287475,1.3330806390466534,1.5126744240113295,0.4427752652059189,0.7621239024778764,-2830.1392116335314
61,-415.1423433606657,0.9981391768237242,0.10141321980529704,4.0,23.0,0.0,418.20017178914344,0.5832193843378923,0.41678061566210767,0.6378233356967247,0.36217666430327533,1.4309727643998147,1.6628207591174873,0.38416592175662023,0.2587740289276832,-2843.4685852457487
62,-413.71259183521744,0.976488060285871,0.11382771314563463,3.0,7.0,0.0,414.5533011377409,0.6846724729228045,0.31532752707719547,0.5405407287252605,0.4594592712747395,1.6642232013638776,1.4183625291290156,0.4467385420540389,0.8780363969505243,-2832.64769354987
63,-415.2471269853734,0.9613198987888274,0.11510372844451347,4.0,15.0,0.0,415.62785787968767,0.9099465723992557,0.0900534276007443,0.691281156787803,0.308718843212197,1.4874984209662934,1.5213423284169845,0.37917292791135654,0.37323558141632907,-2836.3215276269148
64,-420.46736858554283,0.9604587668930465,0.13070364324045577,5.0,31.0,0.0,424.8568320688216,0.009622083954908444,0.9903779160450915,0.00803592635264037,0.9919640736473596,2.64182706700498,1.4461463180848892,0.9440652201618099,0.5345786240078962,-2830.115290392323
65,-416.42057178222035,0.998104165422437,0.10141321980529704,5.0,31.0,0.0,417.81264104743036,0.9562689075660189,0.0437310924339811,0.08240200914277365,0.9175979908572264,1.1992839537982023,1.5613580458496616,0.3991673417410504,0.7181719761846919,-2832.836695892614
66,-414.74291171322443,0.7622605227693114,0.11382771314563463,4.0,15.0,0.0,417.7731729598054,0.685439713511395,0.314560286488605,0.8577204424769311,0.14227955752306887,1.3942673213859669,1.4591943397218838,0.3090846139129338,0.9536454522296326,-2835.4292358333537
67,-417.7370930635295,0.9027977676593706,0.11510372844451347,5.0,31.0,0.0,418.8641957161116,0.5443317780694097,0.4556682219305903,0.7526127748119794,0.2473872251880206,1.717612055597265,1.1715510734179038,0.5908991462076344,0.9264891218753758,-2859.607722920258
68,-419.8753684867928,0.9048225820570773,0.13070364324045577,5.0,31.0,0.0,425.5621247013561,0.9965654237914781,0.0034345762085219445,0.14941420173896527,0.8505857982610348,1.9142873581788973,1.5831541395194115,0.4058404267705298,-0.06166784963507643,-2841.455263517318
69,-419.65638490433895,0.9860677135839226,0.10141321980529704,6.0,63.0,0.0,423.00681341505316,0.09385313025931447,0.9061468697406856,0.007754742035292046,0.992245257964708,-2.1705795920558604,1.5108663555573656,-0.8495690193687704,0.49169393212263457,-2841.3660341366235
70,-414.463110881457,0.9808130639662189,0.11382771314563463,3.0,15.0,0.0,418.0701871060214,0.6996494657685374,0.30035053423146263,0.7566105398232472,0.24338946017675278,1.3816397768179478,1.4923880902924547,0.3364572769471081,1.026313283959682,-2835.9671646981897
71,-417.57188216649547,0.9982986940480315,0.11510372844451347,4.0,31.0,0.0,420.7847892201263,0.011690578502522494,0.9883094214974775,0.8286464396578354,0.17135356034216465,1.468558309862038,0.9582717187179243,-0.3740592659215925,0.5623326110632124,-2837.137891749084
72,-416.66551491075427,0.9451715432700456,0.13070364324045577,4.0,31.0,0.0,422.71036381354037,0.947327935975904,0.052672064024095966,0.11002410674150971,0.8899758932584902,0.8463080942870393,1.7289153281409813,0.48201906853868765,-0.011270833421876594,-2838.0642866827893
73,-420.2781689549449,0.9820760627271288,0.10141321980529704,5.0,31.0,0.0,421.0168143784781,0.04444042909840521,0.9555595709015948,0.002844409740445907,0.9971555902595541,-2.326885084438961,1.5120591747543184,-0.626533898481404,0.6724917105463616,-2833.4622175290556
74,-416.5004759459966,0.9753286968793727,0.11382771314563463,4.0,31.0,0.0,418.9223788886213,0.9604961096410611,0.039503890358938865,0.6701281576320102,0.32987184236798983,1.7165267365284875,0.8838394489337157,0.42015674407867687,1.676536698446995,-2838.2592434645176
75,-416.3869809957258,0.8936025292586887,0.11510372844451347,3.0,11.0,0.0,421.19102250813853,0.17371158075020535,0.8262884192497947,0.9042950004415744,0.0957049995584256,1.3882009887504532,1.6071860063494188,-0.2759140376223409,0.5231339276783272,-2841.789961282846
76,-416.277179283592,0.9901964919178942,0.13070364324045577,3.0,15.0,0.0,418.9136778083915,0.9770112041412157,0.022988795858784328,0.1933580226240389,0.8066419773759611,1.01911027822997,1.5130360982199111,0.5624988414717473,0.06810069688308873,-2833.333075429154
77,-420.6627664189148,0.8624146936910452,0.10141321980529704,2.0,3.0,0.0,421.4968276966115,0.04856602073581759,0.9514339792641824,0.0027557724183714604,0.9972442275816286,-2.290211880921475,1.5277584578733974,-0.613259474754975,0.701378703506136,-2836.5691370113504
78,-418.25399888633495,0.8519849674915968,0.11382771314563463,4.0,15.0,0.0,419.0595081276288,0.9413149979099151,0.05868500209008487,0.7241040795533346,0.27589592044666544,1.9214463681474383,0.7834478876576222,0.395863292289174,1.7067306331026535,-2851.697358622793
79,-418.3522992633128,0.9765886400916872,0.11510372844451347,5.0,31.0,0.0,419.36539764618055,0.013576886079331081,0.986423113920669,0.524017216344124,0.475982783655876,1.8523749783492318,1.4656529657252753,-0.8963527333689284,0.44893315504379344,-2844.8041808077805
80,-417.0536020310575,0.93604200173422,0.13070364324045577,3.0,7.0,0.0,417.24234616102535,0.9768960173396513,0.023103982660348743,0.20409847704980075,0.7959015229501992,1.045251352150096,1.4801324867516301,0.6095823841321678,0.09358540701427812,-2838.998190664169
81,-421.0894443303365,0.5141906259628178,0.10141321980529704,5.0,63.0,0.0,424.11238282786286,0.10143728299787678,0.8985627170021232,0.031024031460906595,0.9689759685390934,-1.761123870489181,1.4047822065370066,-0.503108138520234,0.7718855396500203,-2862.913479394174
82,-418.83502700070255,0.9451089109835632,0.11382771314563463,3.0,11.0,0.0,420.3885535376899,0.9345223918929357,0.06547760810706427,0.9551551699528655,0.044844830047134465,1.6992127905865135,0.6552217813462482,0.4998509345586693,1.8818950506296865,-2846.0112655968182
83,-417.93239003926425,0.9890894654521645,0.11510372844451347,5.0,31.0,0.0,419.92463134241024,0.01867173461211847,0.9813282653878815,0.5351777218580757,0.46482227814192434,1.2547979303139243,2.0596486410317936,-0.790838324431786,0.46972760338838165,-2843.9829345935277
84,-416.13887883009295,0.8859233396770754,0.13070364324045577,4.0,15.0,0.0,420.1128587527136,0.9010603551861147,0.09893964481388529,0.0318571533273413,0.9681428466726587,1.8590654789172287,1.4693847146676036,0.5218080747001165,0.17848777707520586,-2828.7441744115085
85,-423.961405416765,0.9995468202888422,0.10141321980529704,5.0,31.0,0.0,426.0005104717579,0.00906283988116727,0.9909371601188327,0.0011567189759836935,0.9988432810240163,-2.1229670543706876,1.3792903074097658,0.08561452227295462,0.36900856603512777,-2843.689969695899
86,-422.07397517332936,0.7517419573423036,0.11382771314563463,4.0,15.0,0.0,424.0135819760975,0.9332566568992999,0.06674334310070007,0.3312493519359442,0.6687506480640558,1.0668262278623364,2.133788583045798,0.41696376814891273,1.743100848527062,-2878.308567208191
87,-414.2622332437745,0.9520435024461419,0.11510372844451347,4.0,31.0,0.0,420.3238324421799,0.15067166138690152,0.8493283386130985,0.43353232721109064,0.5664676727889093,1.4447715148452296,1.5585208546923295,-0.30955207294568293,0.5582911335825828,-2833.4690968194273
88,-417.40669911731885,0.9915423512097058,0.13070364324045577,3.0,15.0,0.0,419.8377327741896,0.8398066528300725,0.1601933471699275,0.00896149281585749,0.9910385071841425,2.13079036282858,1.5221959479477716,0.5847613310859113,-0.14615303880512648,-2830.6208574569264
89,-418.1237330420268,0.9969621806452382,0.10141321980529704,6.0,63.0,0.0,426.8242878431656,0.998529822871237,0.0014701771287629617,0.5872352023873277,0.41276479761267226,1.4508366700681543,1.5465597165809575,0.46052950107315005,0.1275885218504837,-2829.361574207134
90,-416.45775430212115,0.9484702700179286,0.11382771314563463,3.0,7.0,0.0,424.0648760882147,0.9372290911624145,0.06277090883758552,0.7619664285667436,0.23803357143325643,1.4310967555573129,1.5526047527872,0.5198790435160678,1.9117179725410187,-2838.186109383521
91,-415.43782361579275,0.9756407305424127,0.11510372844451347,4.0,15.0,0.0,416.64618815116074,0.07865446684215531,0.9213455331578447,0.8769893158450023,0.12301068415499772,1.5562588089882112,1.1548293878061475,-0.44955981097078307,0.5024414090715954,-2832.5955292800163
92,-417.6315437861149,0.9820998550140807,0.13070364324045577,4.0,15.0,0.0,418.58876509492063,0.8804319081201366,0.11956809187986339,0.1623673024868165,0.8376326975131835,2.710958565039785,1.3447957241697792,0.634758824728734,-0.26892997116038003,-2847.246413227959
93,-419.11531184797917,0.8698582450916661,0.10141321980529704,3.0,11.0,0.0,421.24178199367714,0.9951285311309207,0.0048714688690792984,0.9251386932066046,0.07486130679339542,1.6811952192923094,0.9053005271360911,0.5642762049096517,0.11381125245716778,-2836.4553617309934
94,-416.8230995517087,0.8509122268977015,0.11382771314563463,3.0,7.0,0.0,418.57708313806694,0.9204765825314336,0.07952341746856639,0.7937542095824295,0.20624579041757052,1.5598201034200279,1.5077618759509774,0.3345792307632395,1.9437936739324868,-2841.32747542053
95,-416.61862585105115,0.9290031955976831,0.11510372844451347,4.0,31.0,0.0,418.0605524377711,0.02199830688128364,0.9780016931187163,0.6817848087559027,0.31821519124409725,1.5695851854187115,1.705849421548785,-0.6250647287045894,0.5752082121637515,-2835.5619588394793
96,-418.32336689848825,0.8567099130583585,0.13070364324045577,5.0,31.0,0.0,420.8455676783429,0.9322132604969176,0.06778673950308245,0.006246706275941322,0.9937532937240586,0.30464236025651475,1.5976573450363014,0.6067474832733616,-0.2816220490321018,-2832.8236130191976
97,-420.42604522953644,0.9723064335009542,0.10141321980529704,4.0,31.0,0.0,426.7216033888266,0.9994639283858775,0.0005360716141225019,0.6407658796656321,0.35923412033436786,1.4223612501536376,1.3644147969980367,0.5590023491604746,1.9626191174277479,-2835.075789428427
98,-416.9057025187047,0.9936229628156729,0.11382771314563463,4.0,31.0,0.0,418.89405728710716,0.98882610865358,0.011173891346419995,0.4665606224057597,0.5334393775942403,1.4188937148650511,1.5007686749611626,0.50852788243408,2.252155533573341,-2830.8669617069904
99,-416.5704078895231,0.9795010804542758,0.11510372844451347,4.0,15.0,0.0,417.9542598486278,0.06207010329112057,0.9379298967088794,0.3801612665539546,0.6198387334460453,1.694113224050743,1.6460835372340676,-0.5013862883841269,0.543921547491782,-2842.6485410766863
100,-420.57944154462865,0.8223258888637424,0.13070364324045577,3.0,11.0,0.0,421.8360427681328,0.9585867844041057,0.04141321559589428,0.005630610761112233,0.9943693892388877,-0.0923710597483735,1.3350770760826844,0.4951825887531358,-0.46364074060040394,-2845.210562974984
101,-421.6935516642655,0.9485171288746282,0.10141321980529704,3.0,15.0,0.0,424.16355308312654,0.998691281604314,0.001308718395686026,0.6087518937360509,0.3912481062639491,1.3750150014421694,2.112623928406679,0.5907038169932013,2.042413368222647,-2847.7877276798517
102,-415.99065563472607,0.9869365693181977,0.11382771314563463,5.0,63.0,0.0,421.23490087302497,0.38854242590156873,0.6114575740984313,0.5676959317372477,0.43230406826275225,1.5826842039789093,1.344908170867368,0.5846132895999272,0.11664563191531709,-2849.8978275676486
103,-415.5078516919615,0.9924262637002971,0.11510372844451347,5.0,31.0,0.0,417.4646634705318,0.12140899660300093,0.878591003396999,0.8941865104306745,0.10581348956932546,1.5665146496972897,0.4861752391931681,-0.43150483170066445,0.6413533039447596,-2835.6399269772455
104,-417.15188104282385,0.6436374227244791,0.13070364324045577,5.0,31.0,0.0,426.4362127399872,0.3829809414566767,0.6170190585433233,0.9658145288782926,0.034185471121707445,1.613335606546966,0.49141747784847944,1.2159484763750468,0.23231016477937777,-2844.277992719095
105,-421.24845923529,0.9734144586879668,0.10141321980529704,5.0,31.0,0.0,423.48751935953635,0.9973633853720112,0.002636614627988809,0.9297039283758067,0.07029607162419327,1.750805936080405,0.35141858697569894,0.458642799029043,2.2693228559230536,-2842.6173286683324
