draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,mu.1,mu.2,log_prob_data
0,-213.09209827031265,0.9796847379644857,0.1408268594229938,5.0,43.0,0.0,218.12114746250904,0.13358858001669371,0.8664114199833063,-2.113670208645318,-0.3128265723727574,-1453.1501436672029
1,-209.6165929990244,0.7422542184035811,0.1518863233318319,3.0,9.0,0.0,212.58421351631577,0.20619428025683917,0.7938057197431608,-0.4468327873082149,-0.5704720460721051,-1435.0246994066572
2,-210.8551343019187,0.8802845495217095,0.2684064115476771,3.0,11.0,0.0,211.60262754201034,0.14478844658092244,0.8552115534190776,-1.0497037565225125,-0.33041558887746386,-1441.060433226215
3,-210.89359694753006,0.9491033779969971,0.15756226519284514,4.0,23.0,0.0,212.64350667304657,0.08342385369659026,0.9165761463034098,-1.1999354236960502,-0.40185568071450156,-1437.6592924896736
4,-212.4939267418181,0.6700539295765502,0.1408268594229938,3.0,7.0,0.0,218.16504118693777,0.09642750650024029,0.9035724934997598,-2.3096153490768017,-0.44324447055980704,-1446.2229488895064
5,-209.44826061899477,0.9878846138349746,0.1518863233318319,4.0,15.0,0.0,210.40854346240278,0.3347082167538798,0.6652917832461203,-0.49335094768173016,-0.5158418047370791,-1436.001774877152
6,-209.8210440295986,0.999270342402601,0.2684064115476771,3.0,15.0,0.0,210.81404089030022,0.18123827442946208,0.818761725570538,-0.9829804506477345,-0.41032747447733675,-1435.2333757575575
7,-211.01595493644245,0.8573947768251557,0.15756226519284514,2.0,5.0,0.0,212.01503487148744,0.1752248929437376,0.8247751070562623,-1.2273299262204531,-0.5688773771394368,-1442.704586798132
8,-212.30160206807633,0.9675805762382321,0.1408268594229938,3.0,9.0,0.0,213.23289913548498,0.02126137048923921,0.9787386295107607,-1.9682445959796475,-0.5905990735061244,-1436.1319844965058
9,-209.3634780829449,0.9997188900173671,0.1518863233318319,2.0,3.0,0.0,209.47811143520352,0.3386009520659381,0.6613990479340619,-0.4772800799789616,-0.5467387672207176,-1435.440576950675
10,-210.39145426210283,0.9838223642286563,0.2684064115476771,4.0,31.0,0.0,211.29462366378027,0.9135676639498985,0.08643233605010148,-0.5231946360896715,-0.6286594593342963,-1435.217716344479
11,-209.57576149004618,1.0,0.15756226519284514,3.0,15.0,0.0,211.3254033466235,0.38829586574941266,0.6117041342505873,-0.6814099311087091,-0.35324909436205004,-1437.2595406874245
12,-212.0062127810641,0.9911367706097302,0.1408268594229938,2.0,7.0,0.0,213.45168508299255,0.0314097018677391,0.9685902981322609,-2.0084695318742822,-0.5842734710617676,-1436.5833812469746
13,-210.53136611367262,0.9811316031568493,0.1518863233318319,4.0,19.0,0.0,210.8160592894839,0.8871414680428378,0.11285853195716222,-0.38645394250050524,-1.4985098134865724,-1436.3339438748542
14,-209.96321010317274,0.9078638451098071,0.2684064115476771,4.0,31.0,0.0,211.33466074517946,0.8218268552292561,0.17817314477074386,-0.3953858190123023,-0.9461294082019254,-1436.1951905473618
15,-210.12657153996554,0.9549721061673944,0.15756226519284514,2.0,7.0,0.0,210.93210972916216,0.5725548616539136,0.42744513834608644,-0.9432414497032656,-0.26697409884693984,-1440.9499664290627
16,-212.65628594220686,0.8271788169491225,0.1408268594229938,5.0,31.0,0.0,214.67625942749288,0.9887594981386756,0.011240501861324415,-0.6175753467471594,-0.6623096298106694,-1437.187797699607
17,-210.4988857977722,0.9793162936573471,0.1518863233318319,3.0,7.0,0.0,210.96795394405675,0.9157432347165685,0.08425676528343151,-0.4771408264112351,-1.4589156031198562,-1434.3433534779604
18,-209.9297893841507,0.9970080377766757,0.2684064115476771,3.0,11.0,0.0,210.86729620059515,0.6940725292428687,0.30592747075713134,-0.5794160261226784,-0.18526011484889074,-1439.119927777314
19,-209.81310015296825,0.962198133681423,0.15756226519284514,3.0,7.0,0.0,211.10666784043494,0.476459519193344,0.5235404808066559,-0.9817643652871532,-0.3118836827047825,-1438.8297835205572
20,-212.13392125914055,0.9980927603182367,0.1408268594229938,3.0,15.0,0.0,213.6525921906993,0.9861401701639522,0.013859829836047832,-0.5302345813688031,-0.4439987491434291,-1435.3031903268743
21,-211.0435870230024,0.9127968998143303,0.1518863233318319,2.0,3.0,0.0,211.47623417926417,0.9306068233322747,0.06939317666772526,-0.40391425613015747,-1.451325883477597,-1436.951358042519
22,-209.98587388524282,0.8835192848999789,0.2684064115476771,2.0,7.0,0.0,212.35662302871293,0.8393215750528424,0.16067842494715756,-0.5728271219221733,-0.7215073702089558,-1435.9584310083446
23,-211.29357944905598,0.7635562522353343,0.15756226519284514,4.0,19.0,0.0,213.0638453585958,0.04824857549304946,0.9517514245069505,-1.4670910378640762,-0.43511266738117327,-1436.2606792684132
24,-210.946534031652,0.9994784507635912,0.1408268594229938,4.0,15.0,0.0,212.700793694975,0.6199198051535042,0.3800801948464958,-0.20600879773498879,-1.273795963851879,-1445.7439372222982
25,-213.34951149073297,0.9686219651076297,0.1518863233318319,5.0,39.0,0.0,214.30747241874897,0.009498789719032057,0.9905012102809679,-2.8762077113738154,-0.5548367014924892,-1434.1247695544241
26,-209.89614553926546,0.9089113464704245,0.2684064115476771,3.0,7.0,0.0,210.78886650487829,0.6938611915969627,0.3061388084030373,-0.35759755207406785,-0.6999157347326611,-1438.6762976771965
27,-209.73658398553437,0.9986742402243036,0.15756226519284514,4.0,15.0,0.0,211.51948516232142,0.5767505488236351,0.4232494511763649,-0.9171805042160222,-0.17576120757832836,-1438.3150581014247
28,-212.1451358383882,0.9444812657484553,0.1408268594229938,5.0,31.0,0.0,214.1747174959202,0.6723936152370419,0.3276063847629581,-0.11200124837681505,-1.3951754649044872,-1453.3046707054907
29,-212.79290098981946,0.9938156172355183,0.1518863233318319,3.0,7.0,0.0,213.4745951232994,0.021057375128981193,0.9789426248710188,-2.8817464118998526,-0.5515574018190871,-1435.6735227680408
30,-209.7170022460043,0.9985152293481929,0.2684064115476771,2.0,5.0,0.0,210.44913235384394,0.7629409365345249,0.23705906346547512,-0.423678937431766,-0.735851671715352,-1436.2387799268388
31,-210.30293329585214,0.8960092707884025,0.15756226519284514,3.0,7.0,0.0,211.23925956120428,0.33679258722296485,0.6632074127770351,-1.0117529506368188,-0.1771560708227774,-1441.4557951933243
32,-212.27165729473,0.9948240193218612,0.1408268594229938,1.0,1.0,0.0,212.34577094919726,0.6645042356781843,0.3354957643218157,-0.11171974990580097,-1.4079431152486233,-1454.2306519169872
33,-210.92790381647373,0.9683547754629358,0.1518863233318319,5.0,55.0,0.0,213.66051679106263,0.565923953599296,0.43407604640070396,-0.07524408530319332,-0.8347659976386856,-1446.7344355854684
34,-209.23849626000316,0.9989468620937164,0.2684064115476771,3.0,11.0,0.0,210.06633053818513,0.5482332112624956,0.4517667887375044,-0.47658374943724174,-0.6933897282585628,-1435.1162935022996
35,-209.67088668087007,0.9762627372651281,0.15756226519284514,3.0,15.0,0.0,211.23380459777408,0.5546158843645663,0.4453841156354337,-0.9238018282928471,-0.19100711574216395,-1437.927680201449
36,-211.25972898600384,0.8306275193511857,0.1408268594229938,5.0,31.0,0.0,214.48150401915711,0.7634626952681385,0.23653730473186152,-0.7890785616508754,0.40271043644492016,-1446.8299375228783
37,-209.4526306978532,1.0,0.1518863233318319,2.0,3.0,0.0,211.17000617948375,0.3717255119006229,0.6282744880993771,-0.23498885880523904,-0.8060469318326111,-1436.192343493616
38,-209.57044945816958,0.9373505349768053,0.2684064115476771,4.0,15.0,0.0,210.31052006231423,0.749197505742545,0.25080249425745504,-0.6898156801852683,-0.06931081344352993,-1435.697675758662
39,-209.69192018265827,1.0,0.15756226519284514,3.0,7.0,0.0,209.77866529324905,0.5706173178132083,0.42938268218679165,-0.9149620002090036,-0.1558387944383388,-1438.0412749406
40,-210.1388069840655,0.9970483837830119,0.1408268594229938,3.0,7.0,0.0,211.35794307730976,0.8389874423245286,0.1610125576754714,-0.7060002408269731,0.1884142009822209,-1437.2982469063859
41,-209.42025420559395,0.9985245837410196,0.1518863233318319,4.0,23.0,0.0,209.9446773267027,0.3658951637529319,0.634104836247068,-0.7517201967411983,-0.5077477767023023,-1435.8214442871595
