draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,mu.1,mu.2,log_prob_data
0,-208.17620780166004,0.7570042548203174,0.19044782134628774,4.0,15.0,0.0,210.0488249064468,0.5764255960344047,0.4235744039655953,0.0783549706890951,1.0917034828524612,-1427.2564134051418
1,-208.3406714379573,0.9740405343377458,0.1789578112173927,3.0,7.0,0.0,209.4418471644642,0.7259261629505119,0.27407383704948807,0.8712942400054076,-0.06387002689874105,-1427.353635943697
2,-207.94220258093017,0.9989565064313219,0.14334866765392063,4.0,19.0,0.0,209.68198080759777,0.14657558468956775,0.8534244153104322,-0.05696912752630917,0.7189919419409666,-1421.6054390397017
3,-206.44871628241978,0.9421210887353306,0.22845886597978662,4.0,15.0,0.0,206.99856789112755,0.35476094305272,0.64523905694728,0.6896418803476126,0.4124072876388934,-1415.354571096234
4,-209.14981318917134,0.3979891022520224,0.19044782134628774,3.0,7.0,0.0,212.45476191996752,0.9791676629527051,0.020832337047294924,0.5804369145767728,0.26896068223529646,-1417.5152896727816
5,-208.21999231170363,1.0,0.1789578112173927,3.0,7.0,0.0,208.90617191524933,0.6270720100629116,0.3729279899370884,0.7750801228798047,-0.18700369031966912,-1427.7464173247947
6,-208.71189098550863,0.9574427076172256,0.14334866765392063,2.0,3.0,0.0,208.75380703536496,0.14217923424552054,0.8578207657544794,-0.04581087304213751,0.763447934013957,-1426.6914761664195
7,-208.37245081755782,0.7106477167848624,0.22845886597978662,3.0,15.0,0.0,210.8122232663629,0.9382126515021801,0.06178734849781986,0.6417073728117278,-0.25278548453742855,-1419.303005024057
8,-209.0257845135661,0.9930572314333993,0.19044782134628774,3.0,7.0,0.0,209.34843450948281,0.9735787250424938,0.026421274957506236,0.4322833341305883,0.194036881350583,-1418.4202138707797
9,-208.27470522583351,0.9596074757226396,0.1789578112173927,4.0,15.0,0.0,209.93577030315808,0.18326995403856577,0.8167300459614342,0.8476969546596689,0.5980795398101323,-1424.6618546697803
10,-208.8112475085166,0.9946426192102765,0.14334866765392063,4.0,23.0,0.0,211.29803062997962,0.975301172845283,0.02469882715471705,0.4710643643116967,-0.10395833353322756,-1416.4777054593978
11,-207.86089369435754,0.968471846529221,0.22845886597978662,3.0,7.0,0.0,208.60104321609398,0.8578127993692195,0.1421872006307805,0.7104998655163692,-0.19649540252935815,-1420.8491786658408
12,-209.73766477570305,0.8911752692244563,0.19044782134628774,4.0,15.0,0.0,210.92031153539355,0.021994455251517515,0.9780055447484824,-0.5607640657110298,0.4136426924592706,-1421.8769103347074
13,-210.13922276306857,1.0,0.1789578112173927,4.0,15.0,0.0,211.52315285160603,0.992765227480483,0.007234772519516985,0.5691747077637311,-0.6148014046604564,-1416.8867298691946
14,-207.84862208729206,0.8756493252759999,0.14334866765392063,3.0,15.0,0.0,210.62799208048096,0.8999817646119516,0.10001823538804844,0.42126336110249246,0.4186520956666392,-1418.8304634065892
15,-206.48070419437877,0.9420189916737326,0.22845886597978662,3.0,7.0,0.0,210.12234532807676,0.43582955807281654,0.5641704419271835,0.5996427909625346,0.35817782194003267,-1416.2060098294303
16,-207.45865577755313,0.968662467568372,0.19044782134628774,4.0,23.0,0.0,210.8552977773663,0.9026167517094104,0.09738324829058964,0.5152616207830878,0.7083484574817641,-1415.614516208798
17,-210.00730342603612,0.9915834248349151,0.1789578112173927,3.0,7.0,0.0,210.33979038933094,0.9910629004308228,0.00893709956917721,0.45130527200758386,-0.6661873866255583,-1417.4703243939484
18,-210.65190289795603,0.4969098740064918,0.14334866765392063,3.0,7.0,0.0,214.3123048748325,0.43891592714363853,0.5610840728563615,1.190811742782861,-0.10035123136825784,-1444.2186130938214
19,-206.96866091867324,0.905934866998298,0.22845886597978662,2.0,3.0,0.0,207.41925763986035,0.4914751152097742,0.5085248847902257,0.5177103659030786,0.30687404078349484,-1419.7979246069851
20,-207.85746039099885,0.7152255889152292,0.19044782134628774,4.0,31.0,0.0,211.0060209732489,0.07689111132634374,0.9231088886736563,-0.39274631852426367,0.5440209722017416,-1417.1661382066036
