draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
42,-419.51711581815243,0.5874814492540382,0.15481942684939737,3.0,7.0,0.0,424.7141311877507,0.3522048710058803,0.6477951289941197,0.6318098087282866,0.3681901912717134,1.013499393053289,1.6220042174259655,0.29701568190039884,-0.19776611053762663,-2874.3715027967987
43,-418.99805978039984,0.9896844886006091,0.15262331271699942,5.0,31.0,0.0,421.47676465017827,0.9771653133080966,0.02283468669190336,0.35117474019930933,0.6488252598006907,1.2020478760755364,1.021749291370985,0.07537974058753372,-0.9902575281201522,-2854.8510882083933
44,-418.8846855353447,0.9925491439649123,0.14135270509879827,5.0,31.0,0.0,421.10075252322605,0.3254680377752121,0.6745319622247878,0.06905276213141656,0.9309472378685835,1.4862960983364162,1.0980825777320085,-0.017998593526541935,0.23663897283898067,-2861.124010749467
45,-416.9568664281447,0.849596578152475,0.15799529373789892,4.0,15.0,0.0,418.26053326151725,0.24749194809424316,0.7525080519057569,0.4170056324975808,0.5829943675024192,1.4162213253349865,0.6398806811140456,-0.12411253620104083,0.1425561671214845,-2856.7405700869117
46,-417.47966484683764,0.9912521110723677,0.15481942684939737,3.0,15.0,0.0,421.72534455441496,0.5941668695598278,0.4058331304401722,0.8250042261985816,0.1749957738014184,0.8255928588239484,1.5511355209756026,-0.044055592405943436,0.08912743830261426,-2857.978110792853
47,-417.20315635516863,0.9834315735455013,0.15262331271699942,4.0,31.0,0.0,420.14815056306753,0.604027172524928,0.395972827475072,0.6740001884925073,0.3259998115074927,1.2397249393114282,0.3876418702122445,0.3385972013041462,-0.22103237006561102,-2859.9895360500186
48,-420.2177878528092,1.0,0.14135270509879827,4.0,15.0,0.0,421.3066495192239,0.2978841024887026,0.7021158975112973,0.019498124828759428,0.9805018751712405,1.6437071264712857,1.1165669356829726,-0.38429781472459695,0.2986224478383018,-2861.004229532011
49,-417.5743963845456,1.0,0.15799529373789892,4.0,15.0,0.0,417.9005649664973,0.22898793443745905,0.771012065562541,0.6314023237102695,0.3685976762897305,0.9649433987382234,1.0116250178722275,-0.5867961933228969,0.19569670549932802,-2860.434156098863
50,-416.92532611634635,0.9892492602486606,0.15481942684939737,3.0,7.0,0.0,420.80656672118806,0.5634156340721329,0.4365843659278671,0.7333674506433304,0.2666325493566696,0.8263414866132895,1.748888672734427,-0.0562102543373964,0.14887211181934695,-2855.8040203472665
51,-418.28049794092544,0.9265596077840121,0.15262331271699942,4.0,15.0,0.0,419.87996736531073,0.8498076841725578,0.1501923158274422,0.9282351586329216,0.07176484136707839,1.0664338622421266,0.1662423116278352,0.02843167303357549,-0.23908824154645045,-2855.391256365944
52,-418.3372845529386,0.7216298472245839,0.14135270509879827,4.0,15.0,0.0,422.4622484371573,0.17578082126272349,0.8242191787372766,0.1385363811346474,0.8614636188653526,1.6748517412547839,0.9610222041450687,-0.4791910699817611,0.05791495652406847,-2858.32202848362
53,-416.822531125663,0.9806412602790544,0.15799529373789892,4.0,31.0,0.0,419.6492608254141,0.4744404639454162,0.5255595360545837,0.23839645258833103,0.7616035474116689,0.812516235112959,1.1070720281321538,0.318534379759202,-0.2446057630686077,-2856.1605234285885
54,-417.34825758746604,0.9481950967709133,0.15481942684939737,4.0,15.0,0.0,420.8599355093696,0.3727044874373304,0.6272955125626696,0.626342174847794,0.373657825152206,0.6422663208032409,1.6195874191551702,-0.2903477299217081,0.2028252588810603,-2860.1391575082284
55,-420.48953702876366,0.824576232080227,0.15262331271699942,5.0,31.0,0.0,424.3202893999364,0.009617378485071472,0.9903826215149285,0.13566124759482906,0.8643387524051709,0.06858275979965398,1.1970009805544795,0.8653131884115647,0.12960154923978617,-2855.782910892108
56,-420.9110034916044,0.9155963651748303,0.14135270509879827,3.0,7.0,0.0,421.21663747472024,0.1369246173440297,0.8630753826559703,0.09672739945408057,0.9032726005459194,2.284389667746431,0.9006280934200948,-0.40261744159048635,-0.05286869996240347,-2870.6111554637923
57,-419.94338704172196,0.9153696968016026,0.15799529373789892,4.0,31.0,0.0,422.4152114646033,0.9211515196788563,0.07884848032114367,0.7220105795222082,0.27798942047779185,0.8091101012188417,1.9179506651352294,-0.02791025307662366,-0.37034915325679585,-2867.797777061669
58,-417.101494714663,0.9546688945693842,0.15481942684939737,3.0,15.0,0.0,421.1515443481508,0.6253868014518733,0.3746131985481267,0.3156777329498875,0.6843222670501126,0.5385608608219193,1.2626273342696812,-0.2056128330486915,0.5675910248178929,-2858.683338498551
59,-418.89411646736266,0.9120495510188532,0.15262331271699942,5.0,47.0,0.0,424.41425390059305,0.10976339553033777,0.8902366044696622,0.9399838968580552,0.06001610314194483,0.9976578142332682,0.7108072314447835,0.19293048751160913,-0.010473831514094561,-2856.364737226059
60,-423.0447896923266,0.7082269278005359,0.14135270509879827,3.0,7.0,0.0,425.2877546950223,0.08123247450564636,0.9187675254943537,0.05012889606723319,0.9498711039327669,2.2301951407745504,0.9831640440406795,-0.3483713761092503,0.32989082352279864,-2878.003772841677
61,-418.26722442385966,0.9706700597475761,0.15799529373789892,4.0,15.0,0.0,423.1812066258274,0.18053257242992438,0.8194674275700756,0.5740581360595661,0.4259418639404339,1.1344069182268903,0.7011306854794073,0.838815231886152,-0.009225585302035058,-2864.2146060134214
62,-418.5842961526676,0.9187889142883823,0.15481942684939737,4.0,31.0,0.0,419.80670680130174,0.6270772454795686,0.37292275452043144,0.7854243896714028,0.21457561032859718,1.3943428605343926,0.34255742258800465,0.23645094715765588,-0.44004805895880755,-2867.144762036211
63,-417.25624342969246,0.7668307811833673,0.15262331271699942,4.0,15.0,0.0,421.48410869595375,0.5280269374527078,0.4719730625472922,0.6264681328087174,0.3735318671912826,1.1741241458850964,0.9816642645721531,-0.0826192273536185,-0.016117844096898357,-2860.644645055084
64,-423.2469204070751,0.8662346887208576,0.14135270509879827,3.0,7.0,0.0,426.80912868395046,0.20769482461085884,0.7923051753891411,0.19670193529617977,0.8032980647038203,2.007202172697763,0.9001771107188484,-0.5634784497757004,0.511985109743353,-2893.7966972975873
65,-416.5623189826906,0.9847099982208185,0.15799529373789892,4.0,15.0,0.0,419.17531399904493,0.48475968505333183,0.5152403149466682,0.271913812049373,0.7280861879506271,0.4727849855168468,1.2709393042207346,-0.16422705532610238,0.3459025148571765,-2855.0257539704276
66,-420.2440705708598,0.7769538827886145,0.15481942684939737,4.0,23.0,0.0,426.09317262876795,0.07941151288808479,0.9205884871119152,0.7104921810547183,0.28950781894528166,0.93137545391479,1.563869443045166,0.5316761434301096,-0.17325048933279616,-2870.8189934113366
67,-416.76855546496046,0.9988263616429908,0.15262331271699942,4.0,31.0,0.0,418.26652765175965,0.7332139412821652,0.2667860587178348,0.8090837290044739,0.1909162709955261,1.134829930720705,0.5206681713710869,-0.023172428570781597,0.10303107250807318,-2853.406474300792
68,-422.08098167003715,0.9592847645701792,0.14135270509879827,4.0,31.0,0.0,426.7333233706326,0.30778423444202896,0.692215765557971,0.030622188543400538,0.9693778114565995,2.0934906545081975,0.9560935429365368,-0.748782979932113,0.17376935014702094,-2875.5719403874577
69,-418.2032500292293,0.9614596247223142,0.15799529373789892,4.0,15.0,0.0,419.2217875615718,0.9424481995632429,0.05755180043675712,0.8164257037371013,0.18357429626289867,1.0777671413051155,1.0062136593187836,0.03103860058472149,0.29047657935682636,-2853.652609401098
70,-421.46279979380483,0.959136604035479,0.15481942684939737,3.0,15.0,0.0,422.32108264040505,0.06830121147254574,0.9316987885274542,0.7018928530748845,0.29810714692511553,0.7249422876911794,1.3613811316376714,0.7631069792535601,0.21276059059437985,-2878.93229908218
71,-417.06033224480916,0.9988217741003631,0.15262331271699942,4.0,15.0,0.0,417.3343490038298,0.7484508079214759,0.2515491920785241,0.6455737880420583,0.35442621195794166,1.351342066710593,0.4510780813341898,-0.13924412211678944,0.4620414083407183,-2857.2740635860946
72,-425.3533256899759,0.872661854938442,0.14135270509879827,3.0,7.0,0.0,426.3484311391088,0.2598989887399735,0.7401010112600265,0.02618324854615075,0.9738167514538493,2.140026057408854,1.0854529303603873,-0.7271189340563656,0.5845142665864648,-2895.7806968345417
73,-417.2579314333708,0.9901739670351397,0.15799529373789892,4.0,31.0,0.0,420.7867683527903,0.8665892605539327,0.1334107394460673,0.5513066275080074,0.4486933724919926,1.082784778329091,0.8163387379156868,0.08882921407958613,-0.07717057409132166,-2856.1630746273804
74,-419.1775123595966,1.0,0.15481942684939737,5.0,39.0,0.0,423.06087341981305,0.8078223306422326,0.19217766935776737,0.3642702142212973,0.6357297857787028,0.8617530931044992,1.2399222603926214,0.026243520197409956,0.9670130900575762,-2869.8265483917958
75,-418.2868279245617,0.876022566599967,0.15262331271699942,3.0,11.0,0.0,420.7014145374624,0.7926188462071183,0.2073811537928817,0.8934837684840504,0.10651623151594958,1.126603861541795,1.1401273079260814,0.12117843024343378,0.09406909989761683,-2858.4640239370883
76,-420.10375038447955,0.966039182653057,0.14135270509879827,4.0,31.0,0.0,428.033030620992,0.40539182411030367,0.5946081758896964,0.07745396670296581,0.9225460332970342,2.435918952941835,0.9729685292384788,-0.23978480815825112,0.026359461759922195,-2867.9272081006684
77,-416.82056973755977,0.8737286439954596,0.15799529373789892,4.0,15.0,0.0,421.22714584367634,0.32111944516889745,0.6788805548311025,0.8060694681967026,0.19393053180329745,1.0805466510369994,0.6417113390408007,0.21442030829663086,-0.06576159733897122,-2854.5453700691846
78,-417.97894770636634,0.9876470895037491,0.15481942684939737,4.0,31.0,0.0,421.13114474767235,0.8979307247185976,0.10206927528140242,0.27367049919100844,0.7263295008089916,1.3868655767791402,0.8086359026603436,-0.0463420681686655,0.5525613339722989,-2857.1374179705017
79,-421.6361414084346,0.995245815207221,0.15262331271699942,3.0,11.0,0.0,423.4461629650567,0.9822044504437026,0.017795549556297363,0.9771514430710878,0.02284855692891219,1.0287145440532954,1.0959247954580862,-0.022412536366543185,0.21186692952436414,-2856.3520480830616
80,-419.27047404294547,0.96076360742797,0.14135270509879827,4.0,15.0,0.0,422.914260303584,0.5638421895278742,0.43615781047212576,0.12655856434185436,0.8734414356581457,1.8075184700196096,0.9997259668807623,-0.3658972382378328,0.28597385567538436,-2867.4444327056926
81,-417.5964185599218,0.9682021258443599,0.15799529373789892,5.0,31.0,0.0,419.0373506228853,0.4836392555553598,0.5163607444446402,0.4604778855815158,0.5395221144184842,1.340525799880423,1.004114237823827,-0.26699254271211587,0.2357213974428056,-2862.919022889093
82,-418.9876174566883,0.9014701157602633,0.15481942684939737,4.0,31.0,0.0,422.26745645772337,0.3960125459724102,0.6039874540275898,0.12828288063948212,0.8717171193605179,-0.2015324405367543,1.3409125306685081,-0.1997227678653173,0.07965086712700237,-2867.621191544088
83,-419.2726230867067,0.801741571149989,0.15262331271699942,4.0,15.0,0.0,424.4259141090956,0.6754769185677837,0.3245230814322163,0.3984056016452667,0.6015943983547333,1.797828384552322,0.510599523914134,0.18648202866517183,-0.02749014273703204,-2872.8344147417774
84,-421.6266300915437,0.7602388664590325,0.14135270509879827,4.0,15.0,0.0,424.76072448812533,0.014826809997158012,0.985173190002842,0.05751957869538463,0.9424804213046154,1.209076465364394,0.9040361109262282,-0.21731420084490036,0.09000819024539394,-2861.1486812663934
85,-418.39560397017186,0.9888039326556836,0.15799529373789892,4.0,15.0,0.0,420.59076167630127,0.8983266422467117,0.10167335775328834,0.6659475346442874,0.33405246535571265,1.0359792329925714,1.364723603455697,0.023620179234466077,0.7706822763297456,-2860.2121074699076
86,-417.4578988082399,0.9716518471609191,0.15481942684939737,5.0,31.0,0.0,420.5201079550404,0.8896393220068082,0.11036067799319182,0.7317410896748792,0.26825891032512084,0.9984318632605862,1.0779408339864618,0.015079194033870334,0.008372856642880247,-2854.553448829384
87,-422.26173609647196,0.9431306585859615,0.15262331271699942,5.0,47.0,0.0,424.4720523060964,0.19050013288667683,0.8094998671133231,0.012289984406067444,0.9877100155939326,-1.5395935956931015,0.9436572567311865,-0.5800389770850533,0.07508000710180603,-2870.3836496159206
88,-424.14715246871384,0.904220108683442,0.14135270509879827,3.0,7.0,0.0,426.19335772019997,0.021260164343569088,0.978739835656431,0.3157181067835095,0.6842818932164905,0.24898799639905203,1.6709416867701516,-0.4211015084484977,0.16703287143169904,-2889.9287995083923
89,-418.89845570139266,0.969022998606691,0.15799529373789892,4.0,31.0,0.0,419.936320714047,0.9272597785937619,0.07274022140623815,0.6725800870604398,0.3274199129395602,0.6661211745350137,1.4721939442728391,-0.02090152002167829,0.8750722542832113,-2861.6534667827736
90,-419.2489287707458,0.9260620341907578,0.15481942684939737,4.0,15.0,0.0,420.6787797860585,0.9176847512546155,0.08231524874538454,0.08481857320693076,0.9151814267930692,0.96359622095274,1.0294078868160341,0.17868696545209806,-0.0477710202214402,-2858.823937855806
91,-418.8818449883533,0.9183608129805901,0.15262331271699942,4.0,15.0,0.0,425.4736870234753,0.23668726979007174,0.7633127302099283,0.05614868318292316,0.9438513168170768,-0.5981798421529342,1.2264309118884746,0.01994475280645941,0.11930742767280876,-2859.8012239904187
92,-420.66115004151686,1.0,0.14135270509879827,2.0,3.0,0.0,423.7258116683021,0.024689330237937172,0.9753106697620628,0.3792826108579335,0.6207173891420665,0.2506438037814304,1.4701572549144575,-0.4604585414801054,0.15729535019350718,-2867.9673289288826
93,-418.3840243561469,0.8398644096960858,0.15799529373789892,4.0,15.0,0.0,421.5961173364249,0.552556364382066,0.447443635617934,0.375583778695266,0.624416221304734,1.3555679524910957,0.567854665559564,0.017318481335461603,0.18159843117577157,-2868.5299672911465
94,-417.83040588847734,0.9768806899831388,0.15481942684939737,3.0,7.0,0.0,420.11147712312356,0.83953737091282,0.16046262908718,0.0917644026702268,0.9082355973297732,0.7971141553105885,1.0888654452141926,0.12058228295324296,-0.12805889554674935,-2853.659539012216
95,-418.56055426817693,0.9861833807729182,0.15262331271699942,5.0,31.0,0.0,420.780648657001,0.6878170311334096,0.31218296886659036,0.029434071850673982,0.970565928149326,-0.36313920397108046,1.1180181736194026,0.1314247604235563,-0.26023695842982775,-2854.8600623926386
96,-421.4737889154017,0.8700164005445976,0.14135270509879827,4.0,15.0,0.0,423.7858997812716,0.011861232845027566,0.9881387671549724,0.3382185650314528,0.6617814349685471,0.23336054282712454,1.469405566079219,-0.46159863111408933,0.16557176286491268,-2868.263925325189
97,-419.59729798420966,0.7755845632144519,0.15799529373789892,3.0,7.0,0.0,426.4015809158114,0.3631563951455304,0.6368436048544697,0.4418826837730301,0.5581173162269699,1.3638765550517553,0.7609493034964312,0.15875967149382483,0.3451942179444365,-2876.460464072156
98,-417.8445516289131,0.9285104995595023,0.15481942684939737,4.0,31.0,0.0,422.0652455946619,0.6057252392235963,0.39427476077640367,0.04724837264005486,0.9527516273599451,-0.3335262244362388,1.0589741173172165,-0.05833123632586905,0.2026684044409436,-2853.9538389204
99,-417.78941806555946,0.9624975527505306,0.15262331271699942,3.0,7.0,0.0,423.0376549158487,0.6777893357872347,0.32221066421276534,0.06729408780297291,0.9327059121970271,-0.38221793957326233,1.1431861155452496,0.19465129132774478,-0.2776646596035631,-2855.000175789727
100,-418.564624569236,0.9548394810252562,0.14135270509879827,3.0,7.0,0.0,422.6644041288609,0.02554863085935608,0.9744513691406439,0.27925621721454097,0.720743782785459,0.4460017944013372,1.2643273135019082,-0.4740936249746077,0.10402090666835269,-2853.00203526248
101,-418.4497862823286,0.987707598415828,0.15799529373789892,4.0,31.0,0.0,422.57591672229137,0.7567873885763016,0.24321261142369843,0.7291183677612993,0.27088163223870065,1.2144134505472841,0.18583176794095466,0.049289563402836946,-0.38183644116045246,-2866.2218167419633
102,-416.21510757296676,0.9902973386535221,0.15481942684939737,4.0,31.0,0.0,418.24430094599364,0.37748384710167093,0.6225161528983291,0.4275947469859933,0.5724052530140067,0.9163103073769995,1.1207637024853898,-0.08474905097702533,0.1707061697497361,-2853.54465774469
103,-420.1550331899424,0.9589297938049045,0.15262331271699942,5.0,31.0,0.0,422.0220267806633,0.09360725302254178,0.9063927469774582,0.01620938162898485,0.9837906183710151,0.39773793929132345,1.0634394290490674,0.13031698101051514,-0.02680626227574455,-2855.571022582171
104,-418.1146126294898,0.9743980131009673,0.14135270509879827,4.0,31.0,0.0,419.7145690346274,0.047909022271467844,0.9520909777285321,0.22206223301034758,0.7779377669896524,0.4580006249658045,1.1551439023991525,-0.28365518817324664,0.03752588039373435,-2853.3720451714235
105,-419.0983800475767,0.9987785142827446,0.15799529373789892,5.0,31.0,0.0,421.74510909883014,0.6794355098106998,0.3205644901893002,0.09364209489246933,0.9063579051075307,1.3759379779159966,1.021004200887819,0.27836083555005137,-0.6351123802408688,-2864.511796922967
