draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,mu.1,mu.2,log_prob_data
0,-204.73499376637,0.9928375472531944,0.19696920720027683,4.0,15.0,0.0,205.89707387671697,0.20225214727724208,0.7977478527227579,-1.4159195069250883,-1.6018753753757695,-1397.711313106821
1,-205.4968320392572,0.7431732897191216,0.23180046577321917,2.0,3.0,0.0,206.46607342270667,0.7192673445759799,0.28073265542402015,-1.3210018047782783,-1.9338739168131205,-1403.734228384648
2,-204.74239619455565,0.9888246610828899,0.10553360242920393,2.0,7.0,0.0,205.1260855690789,0.2402617314514206,0.7597382685485794,-1.4783236173124272,-1.5486591971239216,-1398.603645825656
3,-207.32938531926473,0.8715584816242602,0.17120086053166572,4.0,23.0,0.0,210.38949843561986,0.03550540554322822,0.9644945944567718,-2.306349085613061,-1.4565292045625824,-1402.4475233340324
4,-204.95212331520256,0.974492349707733,0.19696920720027683,3.0,11.0,0.0,205.88372966978935,0.513254809589269,0.48674519041073105,-1.2462031099700448,-1.8773685797594994,-1401.7937772489354
5,-205.51280283273775,0.757819793328447,0.23180046577321917,2.0,3.0,0.0,206.6381203374139,0.6026787566880941,0.3973212433119059,-1.4811666169911015,-1.9854792778189123,-1404.4601005306204
6,-206.15128187946743,0.9024549170265789,0.10553360242920393,3.0,11.0,0.0,207.06066305135613,0.7536404702821896,0.2463595297178104,-1.7805107152756048,-1.5356942222141279,-1407.6375499698186
7,-206.2045987687247,0.9975726840896674,0.17120086053166572,3.0,11.0,0.0,208.18383235391693,0.07489096320107642,0.9251090367989235,-1.9279699900578067,-1.6323270878531797,-1400.459917162582
8,-205.28567855512446,0.7979795967910012,0.19696920720027683,3.0,7.0,0.0,206.2032538588077,0.5652820529770451,0.43471794702295485,-1.23130248862847,-1.8440948436850682,-1404.1227767402156
9,-205.0574221684981,0.9880696841845843,0.23180046577321917,3.0,7.0,0.0,205.99874379428115,0.6273485359728357,0.3726514640271643,-1.4449290737529452,-1.5329975800437277,-1402.6150103581465
10,-206.03900069538255,1.0,0.10553360242920393,1.0,1.0,0.0,206.29259679668345,0.7447159905616217,0.25528400943837826,-1.776614667924739,-1.5385253164986288,-1407.0299123707198
11,-206.06300915525281,0.9223291719619742,0.17120086053166572,3.0,7.0,0.0,208.06111071647103,0.2510118080246461,0.7489881919753538,-2.0349824670995895,-1.288342952373365,-1406.8790254102728
12,-206.15620352716488,0.7935700252030671,0.19696920720027683,3.0,15.0,0.0,208.84753227110866,0.2612987028699104,0.7387012971300896,-1.0665547717158197,-1.557022533576604,-1409.6381168076075
13,-204.78132116131823,0.9908180744882489,0.23180046577321917,3.0,11.0,0.0,205.44074639465327,0.3022086825728614,0.6977913174271386,-1.880376950077036,-1.494136402205145,-1398.8468028623429
14,-205.05172566794496,0.9977447220381304,0.10553360242920393,2.0,7.0,0.0,206.60348939282483,0.8191595347088354,0.1808404652911646,-1.6537678608909288,-1.5268836201764329,-1398.881363393712
15,-205.53544970294163,1.0,0.17120086053166572,2.0,3.0,0.0,206.0942570648361,0.3394768792960271,0.6605231207039729,-2.1196222454146794,-1.3634546880833638,-1403.9764009748556
16,-207.11324735712708,0.8143939325567742,0.19696920720027683,4.0,23.0,0.0,209.94462678632343,0.016346647678350854,0.9836533523216492,-0.6804998785063042,-1.5303456008229896,-1399.735054786592
17,-204.904731296567,0.9871596211651484,0.23180046577321917,3.0,7.0,0.0,205.02829607082137,0.24256044039994698,0.757439559600053,-1.8425692141511738,-1.549449594141147,-1398.7232759324447
18,-204.62922116234856,0.9936961879761697,0.10553360242920393,4.0,31.0,0.0,205.57194422262302,0.29869789656806806,0.701302103431932,-1.3205504004807462,-1.7197772457212528,-1398.6712098892035
19,-206.92689193961857,0.9483754094247109,0.17120086053166572,3.0,15.0,0.0,209.02763339575998,0.07423859466169964,0.9257614053383003,-2.6631536880798112,-1.5585635978048384,-1402.6825255760857
20,-207.039566032723,0.6450063934940481,0.19696920720027683,4.0,31.0,0.0,209.6091760454566,0.03202756160127435,0.9679724383987256,0.04335243392503413,-1.5496477917970197,-1404.1079504364832
21,-204.9528345887868,0.9913465523118496,0.23180046577321917,2.0,3.0,0.0,205.08968400877043,0.19450482024623197,0.805495179753768,-1.8652130523878958,-1.5137045521157233,-1397.9773389541508
22,-206.30733070348327,0.9883100065784043,0.10553360242920393,5.0,47.0,0.0,206.96216557410807,0.9495700342419658,0.050429965758034156,-1.6843948289864885,-0.5477817306215556,-1401.4195466259907
